ID;Data;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max.;GBP/PLN_Min.;USD/PLN_Max.;USD/PLN_Min.;EUR/PLN_Max.;EUR/PLN_Min.;CHF/PLN_Max.;CHF/PLN_Min.
932;09.10.2014;2415,2;2390,04;6544,21;6425,16;16989,37;16649,04;9140,29;8975,06;8601,36;8476,62;4222,98;4123,18;19889,93;19328,47;5,32;5,29;3,3;3,26;4,19;4,17;3,46;3,44
933;10.10.2014;2411,59;2391,54;6431,85;6328,39;16757,6;16543,91;8958,66;8788,21;8436,63;8335,13;4125,13;4065,5;19428,54;19019,82;5,34;5,29;3,33;3,28;4,19;4,17;3,47;3,44
934;13.10.2014;2406,78;2378,64;6387,36;6294,64;16602,41;16310,47;8872,4;8699,6;8386,96;8278,28;4104;4030,57;19421,98;19041,27;5,34;5,28;3,32;3,28;4,2;4,18;3,48;3,45
935;14.10.2014;2416,92;2364,77;6403,43;6304,27;16463,67;16273,64;8854,39;8701,44;8352,47;8225,53;4097,9;4012,82;19213,64;18756,66;5,31;5,27;3,33;3,28;4,21;4,18;3,49;3,46
936;15.10.2014;2393,34;2353,01;6404,96;6211,64;16313,3;15855,12;8847,85;8555,73;8329,17;8084,54;4096,58;3933,16;19169,58;18304,99;5,3;5,24;3,33;3,26;4,22;4,19;3,5;3,47
937;16.10.2014;2405,37;2383,76;6282,95;6072,68;16211,12;15935,22;8662,86;8354,97;8197,98;7870,89;3987,14;3789,11;18576,16;17555,77;5,33;5,24;3,33;3,28;4,25;4,2;3,52;3,48
938;17.10.2014;2410,96;2386,31;6312,97;6188,04;16427,38;16118,39;8850,27;8588,42;8279,15;8049,11;4040,7;3916,8;18722,09;17996,89;5,34;5,3;3,32;3,29;4,25;4,21;3,52;3,49
939;20.10.2014;2425,13;2379,45;6320,31;6238,6;16401,63;16260,54;8834,73;8682,59;8291,92;8183,42;4030,15;3962,06;18881,91;18414,4;5,36;5,31;3,32;3,3;4,24;4,21;3,51;3,48
940;21.10.2014;2436,98;2421,36;6372,33;6229,4;16620,78;16405,77;8889,78;8644,71;8404,81;8233,75;4081,73;3965,46;19057,72;18440,98;5,36;5,31;3,32;3,29;4,23;4,21;3,51;3,49
941;22.10.2014;2442,94;2416,87;6401,51;6341,39;16653,89;16459,85;8957,16;8861,44;8510,35;8402,02;4110,48;4064,08;19267,99;18902,33;5,38;5,32;3,35;3,31;4,24;4,21;3,51;3,49
942;23.10.2014;2446,49;2421,75;6430,32;6313,32;16767,52;16468,07;9068,12;8820,89;8548,82;8432,68;4166,46;4047,32;19490,41;19037,25;5,39;5,33;3,36;3,33;4,24;4,22;3,52;3,5
943;24.10.2014;2443,39;2423,5;6419,15;6372,43;16811,71;16649,72;9044,85;8955,59;8537,49;8491,76;4153,07;4119,27;19534,77;19273,37;5,38;5,33;3,35;3,32;4,24;4,21;3,52;3,49
944;27.10.2014;2456,73;2437,41;6443,76;6336,06;16836,98;16729,83;9085,64;8837,66;8591,67;8490,74;4171,53;4065,93;19773,57;18915,61;5,38;5,33;3,34;3,31;4,23;4,2;3,51;3,48
945;28.10.2014;2464,38;2440,31;6412;6363,46;17006,45;16825,19;9077,89;8968,59;8646,49;8584,59;4127,87;4098,74;19482,19;19151,1;5,38;5,33;3,33;3,31;4,24;4,21;3,51;3,49
