ID;Data;WIG20_MAX_dif;WIG20_MAX;WIG20_MIN;FTSE 100_Max_dif;FTSE 100_Max;FTSE 100_Min_dif;FTSE 100_Min;Dow Jones_Max_dif;Dow Jones_Max;Dow Jones_Min_dif;Dow Jones_Min;DAX_Max_dif;DAX_Max;DAX_Min_dif;DAX_Min;SMI_Max_dif;SMI_Max;SMI_Min_dif;SMI_Min;CAC40_Max_dif;CAC40_Max;CAC40_Min_dif;CAC40_Min;FTSE MIB_Max_dif;FTSE MIB_Max;FTSE MIB_Min_dif;FTSE MIB_Min;GBP/PLN_Max_dif;GBP/PLN_Max;GBP/PLN_Min_dif;GBP/PLN_Min;USD/PLN_Max_dif;USD/PLN_Max;USD/PLN_Min_dif;USD/PLN_Min;EUR/PLN_Max_dif;EUR/PLN_Max;EUR/PLN_Min_dif;EUR/PLN_Min;CHF/PLN_Max_dif;CHF/PLN_Max;CHF/PLN_Min_dif;CHF/PLN_Min;
54;05.04.2011;41,62;2931,54;2891,44;-12,00;6023;2,50;5988,5;30,73;12438,14;-15,81;12353,34;-13,91;7186,35;-38,83;7129,41;5,65;6437,85;-4,57;6397,75;-14,65;4045;-25,93;4013,67;32,27;22101,51;97,97;21896,2;0,02;4,61;0,00;4,54;0,00;2,84;-0,01;2,81;-0,02;4,03;-0,02;3,98;0,01;3,09;-0,01;3,03;
55;06.04.2011;-1,95;2929,59;2907,98;34,30;6057,3;20,00;6008,5;12,79;12450,93;33,32;12386,66;56,34;7242,69;28,27;7157,68;22,06;6459,91;25,44;6423,19;21,75;4066,75;2,09;4015,76;314,17;22415,68;-43,09;21853,11;-0,01;4,6;-0,04;4,5;-0,03;2,81;-0,04;2,77;-0,01;4,02;-0,03;3,95;-0,04;3,05;-0,03;3;
56;07.04.2011;12,80;2942,39;2896,89;-3,80;6053,5;-1,20;6007,3;-10,37;12440,56;-58,30;12328,36;-1,60;7241,09;17,67;7175,35;47,89;6507,8;32,83;6456,02;4,14;4070,89;9,26;4025,02;63,89;22479,57;349,45;22202,56;-0,04;4,56;-0,01;4,49;-0,02;2,79;0,00;2,77;-0,03;3,99;-0,01;3,94;0,00;3,05;0,00;3;
57;08.04.2011;-22,86;2919,53;2892,03;13,00;6066,5;30,20;6037,5;9,80;12450,36;-7,64;12320,72;-8,22;7232,87;20,09;7195,44;-12,10;6495,7;-2,57;6453,45;-2,24;4068,65;22,53;4047,55;-24,72;22454,85;99,96;22302,52;-0,02;4,54;-0,03;4,46;-0,01;2,78;-0,04;2,73;-0,01;3,98;0,00;3,94;-0,02;3,03;-0,01;2,99;
58;11.04.2011;-12,47;2907,06;2878,84;5,00;6071,5;5,50;6043;-6,36;12444;32,16;12352,88;-8,13;7224,74;-38,11;7157,33;-34,07;6461,63;-21,64;6431,81;-11,12;4057,53;-21,47;4026,08;55,28;22510,13;41,39;22343,91;-0,02;4,52;0,00;4,46;-0,02;2,76;0,00;2,73;0,00;3,98;0,00;3,94;0,01;3,04;0,01;3;
59;12.04.2011;19,73;2926,79;2893,32;-43,70;6027,8;-85,50;5957,5;-62,81;12381,19;-119,88;12233;-47,00;7177,74;-68,16;7089,17;-53,78;6407,85;-90,75;6341,06;-38,72;4018,81;-60,01;3966,07;-153,60;22356,53;-348,95;21994,96;0,00;4,52;-0,01;4,45;0,01;2,77;0,01;2,74;0,02;4;0,00;3,94;0,04;3,08;0,02;3,02;
60;13.04.2011;-5,79;2921;2892,45;16,20;6044;25,80;5983,3;-46,09;12335,1;-8,55;12224,45;23,38;7201,12;33,34;7122,51;-0,41;6407,44;14,22;6355,28;10,53;4029,34;17,94;3984,01;-125,51;22231,02;37,55;22032,51;-0,03;4,49;-0,02;4,43;-0,01;2,76;-0,02;2,72;-0,01;3,99;-0,01;3,93;0,00;3,08;0,01;3,03;
61;14.04.2011;0,72;2921,72;2904,62;-48,50;5995,5;-40,80;5942,5;-29,52;12305,58;-60,59;12163,86;-16,19;7184,93;-22,85;7099,66;-16,00;6391,44;-17,42;6337,86;-34,48;3994,86;-35,00;3949,01;-231,17;21999,85;-302,69;21729,82;0,00;4,49;0,00;4,43;-0,01;2,75;0,00;2,72;-0,02;3,97;-0,01;3,92;0,00;3,08;0,00;3,03;
62;15.04.2011;-1,35;2920,37;2863,59;1,80;5997,3;19,50;5962;63,69;12369,27;108,72;12272,58;8,45;7193,38;45,30;7144,96;10,69;6402,13;25,43;6363,29;-17,20;3977,66;1,49;3950,5;-102,01;21897,84;-35,10;21694,72;0,01;4,5;0,00;4,43;0,00;2,75;0,00;2,72;0,01;3,98;0,01;3,93;0,00;3,08;0,00;3,03;
63;18.04.2011;-32,28;2888,09;2868,57;-2,30;5995;-105,20;5856,8;-29,48;12339,79;-178,69;12093,89;-18,63;7174,75;-150,40;6994,56;-35,45;6366,68;-142,79;6220,5;-6,37;3971,29;-88,10;3862,4;-155,16;21742,68;-612,92;21081,8;0,07;4,57;0,01;4,44;0,07;2,82;0,02;2,74;0,03;4,01;-0,01;3,92;0,07;3,15;0,02;3,05;
64;19.04.2011;49,95;2938,04;2907,65;-73,70;5921,3;33,00;5889,8;-64,45;12275,34;106,41;12200,3;-95,96;7078,79;32,48;7027,04;-0,74;6365,94;45,74;6266,24;-42,12;3929,17;32,98;3895,38;-400,12;21342,56;93,63;21175,43;0,01;4,58;0,06;4,5;-0,01;2,81;0,02;2,76;0,00;4,01;0,03;3,95;-0,01;3,14;0,01;3,06;
65;20.04.2011;-1,84;2936,2;2905,36;113,50;6034,8;64,00;5953,8;200,19;12475,53;63,28;12263,58;182,47;7261,26;109,70;7136,74;87,94;6453,88;121,33;6387,57;79,57;4008,74;52,08;3947,46;260,13;21602,69;177,61;21353,04;-0,05;4,53;-0,04;4,46;-0,04;2,77;-0,04;2,72;-0,02;3,99;-0,01;3,94;-0,05;3,09;-0,01;3,05;
66;21.04.2011;-9,16;2927,04;2896,82;19,10;6053,9;54,00;6007,8;30,53;12506,06;183,98;12447,56;55,27;7316,53;143,36;7280,1;25,08;6478,96;56,62;6444,19;25,76;4034,5;63,92;4011,38;337,80;21940,49;174,40;21527,44;0,00;4,53;-0,02;4,44;-0,03;2,74;-0,02;2,7;0,01;4;-0,02;3,92;0,01;3,1;-0,01;3,04;
67;26.04.2011;5,74;2932,78;2905,59;19,10;6073;-2,30;6005,5;107,10;12613,16;30,58;12478,14;43,44;7359,97;-1,58;7278,52;19,57;6498,53;20,23;6464,42;13,50;4048;-1,56;4009,82;49,91;21990,4;227,06;21754,5;-0,05;4,48;-0,02;4,42;-0,02;2,72;-0,02;2,68;-0,05;3,95;0,00;3,92;-0,01;3,09;0,01;3,05;
68;27.04.2011;0,65;2933,43;2908,43;17,50;6090,5;39,30;6044,8;95,21;12708,37;110,19;12588,33;68,75;7428,72;82,72;7361,24;11,74;6510,27;-8,08;6456,34;36,32;4084,32;26,46;4036,28;352,04;22342,44;215,29;21969,79;-0,03;4,45;-0,02;4,4;-0,03;2,69;-0,03;2,65;0,01;3,96;0,00;3,92;0,00;3,09;-0,02;3,03;
69;28.04.2011;-6,28;2927,15;2908,62;-1,20;6089,3;5,20;6050;67,77;12776,14;86,21;12674,54;51,61;7480,33;65,38;7426,62;6,52;6516,79;25,72;6482,06;23,58;4107,9;43,87;4080,15;110,25;22452,69;314,56;22284,35;-0,01;4,44;-0,01;4,39;-0,02;2,67;-0,01;2,64;-0,01;3,95;-0,01;3,91;-0,04;3,05;-0,01;3,02;
70;29.04.2011;-7,34;2919,81;2894,72;;;;;56,69;12832,83;76,59;12751,13;34,36;7514,69;34,91;7461,53;38,90;6555,69;46,04;6528,1;2,51;4110,41;4,32;4084,47;-5,06;22447,63;0,05;22284,4;0,00;4,44;0,01;4,4;-0,01;2,66;0,00;2,64;0,01;3,96;0,01;3,92;0,02;3,07;0,01;3,03;
71;02.05.2011;-22,77;2897,04;2869,3;;;;;43,17;12876;33,49;12784,62;85,72;7600,41;66,11;7527,64;13,80;6569,49;11,01;6539,11;27,56;4137,97;24,30;4108,77;127,71;22575,34;102,86;22387,26;0,02;4,46;-0,01;4,39;0,01;2,67;-0,01;2,63;-0,01;3,95;0,00;3,92;0,01;3,08;0,00;3,03;
72;04.05.2011;-13,57;2883,47;2848,31;;6074,5;;5972,3;-69,32;12806,68;-111,60;12673,02;-66,15;7534,26;-172,24;7355,4;-22,06;6547,43;-77,74;6461,37;-21,31;4116,66;-76,55;4032,22;-139,09;22436,25;-504,54;21882,72;-0,05;4,41;-0,04;4,35;0,00;2,67;0,00;2,63;0,01;3,96;0,00;3,92;0,03;3,11;0,03;3,06;
73;05.05.2011;-7,14;2876,33;2845,32;-65,20;6009,3;-61,00;5911,3;-82,12;12724,56;-151,74;12521,28;-110,30;7423,96;-64,01;7291,39;-62,37;6485,06;-64,53;6396,84;-64,43;4052,23;-51,03;3981,19;-427,43;22008,82;-232,22;21650,5;0,08;4,49;0,00;4,35;0,07;2,74;0,01;2,64;0,02;3,98;0,01;3,93;0,04;3,15;0,01;3,07;
74;06.05.2011;1,31;2877,64;2835,49;-22,80;5986,5;-41,00;5870,3;34,67;12759,23;58,65;12579,93;77,67;7501,63;71,16;7362,55;60,23;6545,29;52,29;6449,13;12,27;4064,5;10,34;3991,53;1,14;22009,96;-11,61;21638,89;0,03;4,52;0,09;4,44;0,02;2,76;0,06;2,7;-0,01;3,97;0,00;3,93;0,00;3,15;0,02;3,09;
75;09.05.2011;-8,32;2869,32;2844,27;12,80;5999,3;49,70;5920;-37,16;12722,07;40,27;12620,2;-12,54;7489,09;17,42;7379,97;-18,38;6526,91;15,33;6464,46;-6,47;4058,03;2,14;3993,67;-75,34;21934,62;-50,90;21587,99;-0,01;4,51;0,00;4,44;0,01;2,77;0,02;2,72;-0,01;3,96;-0,02;3,91;0,01;3,16;0,01;3,1;
76;10.05.2011;6,53;2875,85;2844,43;24,00;6023,3;27,80;5947,8;58,99;12781,06;61,45;12681,65;44,77;7533,86;43,36;7423,33;22,50;6549,41;17,46;6481,92;14,13;4072,16;13,27;4006,94;102,96;22037,58;46,34;21634,33;0,01;4,52;0,01;4,45;-0,01;2,76;0,00;2,72;0,00;3,96;0,00;3,91;-0,01;3,15;-0,01;3,09;
77;11.05.2011;-36,60;2839,25;2810,12;16,50;6039,8;15,20;5963;-32,85;12748,21;-104,44;12577,21;32,55;7566,41;46,30;7469,63;26,23;6575,64;55,91;6537,83;4,50;4076,66;40,88;4047,82;166,86;22204,44;343,73;21978,06;0,00;4,52;-0,01;4,44;0,00;2,76;-0,01;2,71;-0,02;3,94;-0,03;3,88;-0,04;3,11;-0,02;3,07;
78;12.05.2011;5,02;2844,27;2821,89;-94,84;5944,96;-83,20;5879,8;-29,63;12718,58;-40,04;12537,17;-122,46;7443,95;-112,87;7356,76;-13,05;6562,59;-27,44;6510,39;-51,52;4025,14;-60,89;3986,93;-309,37;21895,07;-308,39;21669,67;0,00;4,52;0,02;4,46;0,01;2,77;0,03;2,74;-0,01;3,93;0,01;3,89;0,02;3,13;0,01;3,08;
79;13.05.2011;3,82;2848,09;2810,9;55,04;6000;36,70;5916,5;-4,08;12714,5;6,02;12543,19;67,14;7511,09;34,38;7391,14;39,51;6602,1;52,52;6562,91;42,45;4067,59;24,51;4011,44;138,10;22033,17;11,69;21681,36;0,01;4,53;-0,02;4,44;0,03;2,8;-0,01;2,73;0,02;3,95;0,01;3,9;0,00;3,13;0,00;3,08;
80;16.05.2011;-3,67;2844,42;2805,67;-64,70;5935,3;-57,20;5859,3;-71,60;12642,9;-12,38;12530,81;-108,57;7402,52;-106,18;7284,96;-23,49;6578,61;-52,26;6510,65;-69,22;3998,37;-55,51;3955,93;-291,53;21741,64;-173,47;21507,89;0,01;4,54;0,03;4,47;0,00;2,8;0,03;2,76;0,00;3,95;0,02;3,92;0,01;3,14;0,03;3,11;
81;17.05.2011;-3,64;2840,78;2823,7;7,00;5942,3;1,70;5861;-101,57;12541,33;-151,97;12378,84;-33,54;7368,98;-31,07;7253,89;-18,06;6560,55;-24,08;6486,57;5,19;4003,56;-14,35;3941,58;45,11;21786,75;-134,11;21373,78;-0,01;4,53;-0,01;4,46;-0,02;2,78;-0,01;2,75;0,00;3,95;-0,02;3,9;0,01;3,15;0,00;3,11;
82;18.05.2011;21,19;2861,97;2821,46;-8,50;5933,8;25,30;5886,3;29,82;12571,15;64,26;12443,1;-28,44;7340,54;7,40;7261,29;-18,66;6541,89;28,05;6514,62;-12,86;3990,7;14,64;3956,22;-219,85;21566,9;-23,61;21350,17;-0,04;4,49;-0,04;4,42;-0,01;2,77;-0,01;2,74;-0,01;3,94;0,00;3,9;-0,01;3,14;-0,01;3,1;
83;19.05.2011;-7,40;2854,57;2829,43;70,20;6004;49,00;5935,3;62,44;12633,59;90,36;12533,46;75,11;7415,65;55,45;7316,74;35,44;6577,33;-8,20;6506,42;55,37;4046,07;21,96;3978,18;132,02;21698,92;-26,88;21323,29;-0,02;4,47;0,00;4,42;-0,01;2,76;-0,01;2,73;-0,01;3,93;0,01;3,91;-0,01;3,13;-0,01;3,09;
84;20.05.2011;-37,87;2816,7;2785,13;14,50;6018,5;-9,00;5926,3;-28,76;12604,83;-47,60;12485,86;-5,34;7410,31;-88,61;7228,13;27,22;6604,55;10,86;6517,28;4,50;4050,57;4,95;3983,13;-8,82;21690,1;-121,17;21202,12;0,04;4,51;0,01;4,43;0,02;2,78;0,00;2,73;0,02;3,95;0,00;3,91;0,04;3,17;0,00;3,09;
85;23.05.2011;7,31;2824,01;2805,32;-144,20;5874,3;-94,30;5832;-93,47;12511,36;-154,09;12331,77;-244,16;7166,15;-122,93;7105,2;-121,99;6482,56;-86,56;6430,72;-113,56;3937,01;-79,23;3903,9;-995,14;20694,96;-701,26;20500,86;0,05;4,56;0,06;4,49;0,05;2,83;0,05;2,78;0,01;3,96;-0,01;3,9;0,04;3,21;0,06;3,15;
86;24.05.2011;29,69;2853,7;2804,71;10,00;5884,3;10,30;5842,3;-88,81;12422,55;18,27;12350,04;36,06;7202,21;22,84;7128,04;-16,05;6466,51;6,88;6437,6;-2,49;3934,52;3,26;3907,16;-45,93;20649,03;-9,73;20491,13;-0,01;4,55;0,01;4,5;-0,01;2,82;0,01;2,79;0,01;3,97;0,03;3,93;-0,01;3,2;0,01;3,16;
87;25.05.2011;17,10;2870,8;2846,79;-2,80;5881,5;-32,70;5809,6;17,48;12440,03;-40,52;12309,52;-18,41;7183,8;-56,62;7071,42;12,02;6478,53;-20,58;6417,02;3,02;3937,54;-22,61;3884,55;216,83;20865,86;-81,94;20409,19;0,05;4,6;0,02;4,52;0,01;2,83;0,01;2,8;0,00;3,97;0,00;3,93;0,04;3,24;0,01;3,17;
88;26.05.2011;10,42;2881,22;2860,8;30,50;5912;56,70;5866,3;1,55;12441,58;8,40;12317,92;33,44;7217,24;15,90;7087,32;13,53;6492,06;32,74;6449,76;11,63;3949,17;19,51;3904,06;160,31;21026,17;171,83;20581,02;0,04;4,64;0,02;4,54;0,00;2,83;-0,01;2,79;0,03;4;0,02;3,95;0,03;3,27;0,03;3,2;
89;27.05.2011;-2,34;2878,88;2865,93;39,80;5951,8;50,00;5916,3;42,23;12483,81;79,77;12397,69;-8,76;7208,48;28,16;7115,48;29,67;6521,73;29,59;6479,35;29,90;3979,07;36,80;3940,86;-62,82;20963,35;144,44;20725,46;-0,01;4,63;0,02;4,56;-0,01;2,82;-0,02;2,77;0,01;4,01;0,00;3,95;0,02;3,29;0,03;3,23;
90;30.05.2011;35,76;2914,64;2886,35;;;;;;;;;-4,32;7204,16;31,50;7146,98;-20,82;6500,91;-10,21;6469,14;-15,79;3963,28;-9,33;3931,53;-70,62;20892,73;10,54;20736;-0,04;4,59;0,00;4,56;-0,03;2,79;0,00;2,77;-0,03;3,98;0,01;3,96;-0,01;3,28;0,02;3,25;
91;31.05.2011;2,00;2916,64;2889,91;;6010,8;;5969,5;;12574,29;;12443,4;115,53;7319,69;91,79;7238,77;74,89;6575,8;52,18;6521,32;51,97;4015,25;28,38;3959,91;296,09;21188,82;236,48;20972,48;0,00;4,59;-0,06;4,5;-0,01;2,78;-0,03;2,74;0,01;3,99;-0,03;3,93;0,00;3,28;-0,05;3,2;
92;01.06.2011;-6,97;2909,67;2880,69;-19,50;5991,3;-59,20;5910,3;-4,80;12569,49;-160,98;12282,42;-5,03;7314,66;-44,88;7193,89;-8,48;6567,32;-40,80;6480,52;0,60;4015,85;-3,84;3956,07;-33,01;21155,81;-158,27;20814,21;-0,06;4,53;-0,01;4,49;-0,01;2,77;-0,01;2,73;-0,02;3,97;0,00;3,93;0,01;3,29;-0,01;3,19;
93;02.06.2011;-7,93;2901,74;2866,91;-98,30;5893;-62,38;5847,92;-262,78;12306,71;-91,88;12190,54;-157,07;7157,59;-119,77;7074,12;;;;;-78,85;3937;-66,20;3889,87;-238,73;20917,08;-118,77;20695,44;0,00;4,53;-0,04;4,45;0,00;2,77;-0,01;2,72;0,01;3,98;0,01;3,94;0,00;3,29;0,03;3,22;
94;03.06.2011;-12,14;2889,6;2868,98;-25,00;5868;-45,42;5802,5;-58,84;12247,87;-86,51;12104,03;-37,47;7120,12;-52,76;7021,36;;6449,03;;6386,98;-31,41;3905,59;-44,48;3845,39;-36,00;20881,08;-223,15;20472,29;-0,05;4,48;-0,02;4,43;-0,03;2,74;-0,02;2,7;-0,01;3,97;0,00;3,94;-0,01;3,28;0,00;3,22;
95;06.06.2011;13,70;2903,3;2879,36;15,30;5883,3;25,00;5827,5;-96,38;12151,49;-33,37;12070,66;4,19;7124,31;41,37;7062,73;-39,41;6409,62;-33,72;6353,26;-23,63;3881,96;6,44;3851,83;-140,70;20740,38;-30,92;20441,37;-0,02;4,46;-0,01;4,42;-0,02;2,72;0,00;2,7;0,01;3,98;0,00;3,94;-0,01;3,27;0,00;3,22;
96;07.06.2011;-12,14;2891,16;2872,82;8,00;5891,3;21,30;5848,8;27,40;12178,89;-4,05;12066,61;23,32;7147,63;24,17;7086,9;-31,76;6377,86;-28,82;6324,44;8,01;3889,97;4,16;3855,99;-83,29;20657,09;20,77;20462,14;0,00;4,46;-0,02;4,4;0,00;2,72;-0,02;2,68;0,00;3,98;-0,01;3,93;-0,01;3,26;-0,03;3,19;
97;08.06.2011;-9,18;2881,98;2852,15;-29,50;5861,8;-57,00;5791,8;-80,53;12098,36;-42,35;12024,26;-58,48;7089,15;-95,28;6991,62;-63,07;6314,79;-67,67;6256,77;-25,60;3864,37;-29,92;3826,07;-124,67;20532,42;-260,57;20201,57;-0,01;4,45;0,00;4,4;-0,01;2,71;0,00;2,68;-0,02;3,96;0,00;3,93;-0,01;3,25;0,01;3,2;
98;09.06.2011;-7,75;2874,23;2847,86;0,20;5862;3,00;5794,8;84,76;12183,12;24,83;12049,09;94,63;7183,78;44,24;7035,86;-19,07;6295,72;-17,13;6239,64;20,36;3884,73;-2,92;3823,15;-85,10;20447,32;-49,97;20151,6;0,02;4,47;0,02;4,42;0,02;2,73;0,02;2,7;0,02;3,98;0,00;3,93;-0,01;3,24;0,01;3,21;
99;10.06.2011;-8,52;2865,71;2850,85;6,30;5868,3;-37,50;5757,3;-58,27;12124,85;-111,67;11937,42;-0,95;7182,83;14,98;7050,84;-23,25;6272,47;-60,53;6179,11;-8,18;3876,55;-24,27;3798,88;-32,54;20414,78;-120,56;20031,04;-0,01;4,46;-0,01;4,41;0,02;2,75;0,01;2,71;-0,03;3,95;-0,01;3,92;0,03;3,27;0,01;3,22;
100;13.06.2011;13,36;2879,07;2863,91;-73,50;5794,8;5,70;5763;-113,19;12011,66;-19,64;11917,78;-58,95;7123,88;-10,42;7040,42;;;;;-48,32;3828,23;-2,58;3796,3;-222,81;20191,97;8,79;20039,83;0,02;4,48;0,03;4,44;0,00;2,75;0,01;2,72;0,00;3,95;0,00;3,92;0,01;3,28;0,01;3,23;
101;14.06.2011;-3,71;2875,36;2857,55;28,50;5823,3;20,80;5783,8;109,14;12120,8;33,60;11951,38;107,61;7231,49;120,79;7161,21;;6269,78;;6213,78;49,58;3877,81;33,61;3829,91;222,96;20414,93;119,39;20159,22;0,02;4,5;-0,01;4,43;-0,02;2,73;-0,01;2,71;0,01;3,96;-0,01;3,91;0,00;3,28;-0,03;3,2;
102;15.06.2011;-6,80;2868,56;2850,55;-23,50;5799,8;-41,25;5742,55;-45,60;12075,2;-88,85;11862,53;-29,32;7202,17;-67,98;7093,23;-8,97;6260,81;-15,61;6198,17;-19,17;3858,64;-29,59;3800,32;-131,34;20283,59;-270,17;19889,05;0,03;4,53;0,01;4,44;0,06;2,79;0,01;2,72;0,01;3,97;0,01;3,92;0,00;3,28;0,00;3,2;
103;16.06.2011;13,69;2882,25;2859,14;-82,30;5717,5;-99,75;5642,8;-85,18;11990,02;13,24;11875,77;-90,53;7111,64;-75,25;7017,98;-96,64;6164,17;-84,74;6113,43;-63,16;3795,48;-56,35;3743,97;-429,81;19853,78;-260,36;19628,69;0,03;4,56;0,05;4,49;0,04;2,83;0,06;2,78;0,04;4,01;0,01;3,93;0,06;3,34;0,05;3,25;
104;17.06.2011;-23,14;2859,11;2828,12;15,30;5732,8;1,00;5643,8;82,87;12072,89;86,74;11962,51;112,47;7224,11;19,26;7037,24;17,79;6181,96;-12,80;6100,63;47,97;3843,45;-1,66;3742,31;325,31;20179,09;39,98;19668,67;0,00;4,56;-0,01;4,48;-0,01;2,82;-0,01;2,77;0,00;4,01;0,03;3,96;-0,01;3,33;0,01;3,26;
105;20.06.2011;-6,91;2852,2;2821,18;-27,50;5705,3;3,50;5647,3;26,98;12099,87;8,78;11971,29;-65,87;7158,24;26,62;7063,86;-55,09;6126,87;-30,26;6070,37;-36,78;3806,67;12,98;3755,29;-440,34;19738,75;-171,29;19497,38;-0,01;4,55;0,01;4,49;0,00;2,82;0,00;2,77;-0,01;4;0,01;3,97;0,00;3,33;0,01;3,27;
106;21.06.2011;-16,89;2835,31;2807,74;74,00;5779,3;67,00;5714,3;117,46;12217,33;109,89;12081,18;127,27;7285,51;112,88;7176,74;45,23;6172,1;51,26;6121,63;72,77;3879,44;64,76;3820,05;363,59;20102,34;245,82;19743,2;-0,03;4,52;-0,02;4,47;-0,03;2,79;-0,01;2,76;0,00;4;0,00;3,97;-0,02;3,31;0,00;3,27;
107;22.06.2011;-11,13;2824,18;2790,64;10,50;5789,8;27,50;5741,8;-9,34;12207,99;24,67;12105,85;24,59;7310,1;85,63;7262,37;-0,40;6171,7;-8,97;6112,66;5,79;3885,23;33,84;3853,89;37,15;20139,49;209,98;19953,18;-0,02;4,5;-0,03;4,44;0,00;2,79;0,00;2,76;0,01;4,01;0,00;3,97;0,01;3,32;0,00;3,27;
108;24.06.2011;-26,73;2797,45;2755,35;-21,80;5768;-62,30;5679,5;-150,80;12057,19;-180,43;11925,42;-36,78;7273,32;-163,15;7099,22;-110,88;6060,82;-136,99;5975,67;-18,10;3867,13;-78,54;3775,35;-363,82;19775,67;-885,34;19067,84;0,01;4,51;0,02;4,46;0,04;2,83;0,03;2,79;0,00;4,01;0,00;3,97;0,06;3,38;0,06;3,33;
109;27.06.2011;-7,22;2790,23;2764,96;-40,00;5728;-1,70;5677,8;41,62;12098,81;8,63;11934,05;-128,88;7144,44;-20,11;7079,11;-47,24;6013,58;-6,01;5969,66;-63,84;3803,29;-5,74;3769,61;-407,90;19367,77;-46,07;19021,77;0,01;4,52;-0,01;4,45;0,00;2,83;0,00;2,79;0,00;4,01;0,00;3,97;0,01;3,39;0,00;3,33;
110;28.06.2011;25,99;2816,22;2796,61;68,80;5796,8;55,50;5733,3;91,62;12190,43;108,23;12042,28;42,64;7187,08;-3,92;7075,19;31,40;6044,98;13,98;5983,64;64,61;3867,9;36,74;3806,35;190,61;19558,38;66,52;19088,29;-0,02;4,5;0,00;4,45;-0,01;2,82;-0,01;2,78;0,01;4,02;0,02;3,99;0,00;3,39;0,01;3,34;
111;29.06.2011;14,01;2830,23;2792,58;70,00;5866,8;66,20;5799,5;93,96;12284,39;133,58;12175,86;133,22;7320,3;155,76;7230,95;61,47;6106,45;46,82;6030,46;68,04;3935,94;62,57;3868,92;471,82;20030,2;492,73;19581,02;-0,01;4,49;-0,02;4,43;-0,02;2,8;-0,03;2,75;0,01;4,03;-0,01;3,98;-0,02;3,37;-0,04;3,3;
112;30.06.2011;-16,88;2813,35;2792,18;80,50;5947,3;79,50;5879;142,70;12427,09;86,24;12262,1;58,05;7378,35;54,49;7285,44;93,39;6199,84;58,58;6089,04;46,48;3982,42;57,36;3926,28;156,74;20186,94;226,18;19807,2;-0,03;4,46;-0,04;4,39;-0,04;2,76;-0,01;2,74;-0,02;4,01;-0,01;3,97;-0,04;3,33;-0,05;3,25;
113;01.07.2011;15,75;2829,1;2804,15;52,50;5999,8;56,80;5935,8;169,04;12596,13;141,98;12404,08;64,85;7443,2;71,59;7357,03;53,97;6253,81;100,06;6189,1;41,17;4023,59;41,18;3967,46;373,27;20560,21;295,60;20102,8;-0,05;4,41;-0,04;4,35;-0,01;2,75;-0,03;2,71;-0,03;3,98;-0,04;3,93;-0,06;3,27;-0,06;3,19;
114;04.07.2011;-5,38;2823,72;2807,83;31,50;6031,3;48,70;5984,5;;;;;7,18;7450,38;59,70;7416,73;-4,01;6249,8;33,48;6222,58;-13,22;4010,37;29,12;3996,58;-26,13;20534,08;318,65;20421,45;-0,02;4,39;-0,01;4,34;-0,03;2,72;-0,01;2,7;-0,03;3,95;0,00;3,93;-0,06;3,21;0,00;3,19;
115;05.07.2011;-6,76;2816,96;2788,34;6,00;6037,3;27,80;6012,3;;12601,8;;12540,58;24,55;7474,93;8,00;7424,73;12,25;6262,05;2,77;6225,35;-11,54;3998,83;-22,90;3973,68;-57,36;20476,72;-204,24;20217,21;0,04;4,43;0,01;4,35;0,03;2,75;0,01;2,71;0,03;3,98;-0,01;3,92;0,07;3,28;0,00;3,19;
116;06.07.2011;3,12;2820,08;2771,79;-14,00;6023,3;-40,00;5972,3;41,44;12643,24;-1,37;12539,21;-24,22;7450,71;-27,99;7396,74;-21,58;6240,47;-56,80;6168,55;-16,93;3981,9;-32,03;3941,65;-248,18;20228,54;-530,84;19686,37;0,00;4,43;0,02;4,37;0,02;2,77;0,02;2,73;-0,01;3,97;0,01;3,93;0,04;3,32;0,04;3,23;
117;07.07.2011;2,10;2822,18;2780,43;48,00;6071,3;32,70;6005;110,65;12753,89;88,02;12627,23;65,44;7516,15;46,24;7442,98;9,53;6250;0,23;6168,78;38,43;4020,33;18,59;3960,24;-145,06;20083,48;11,76;19698,13;0,01;4,44;-0,01;4,36;0,00;2,77;0,00;2,73;-0,01;3,96;-0,01;3,92;-0,01;3,31;0,00;3,23;
118;08.07.2011;-35,12;2787,06;2743,44;13,00;6084,3;-24,50;5980,5;-35,99;12717,9;-59,82;12567,41;7,38;7523,53;-53,18;7389,8;-1,51;6248,49;-20,93;6147,85;-20,88;3999,45;-47,47;3912,77;-233,00;19850,48;-728,71;18969,42;0,03;4,47;0,00;4,36;0,01;2,78;0,01;2,74;0,00;3,96;-0,01;3,91;0,02;3,33;0,00;3,23;
119;11.07.2011;-39,31;2747,75;2699,35;-84,30;6000;-81,70;5898,8;-62,06;12655,84;-97,11;12470,3;-165,03;7358,5;-200,84;7188,96;-109,65;6138,84;-123,74;6024,11;-109,38;3890,07;-122,92;3789,85;-873,25;18977,23;-852,30;18117,12;0,08;4,55;0,08;4,44;0,08;2,86;0,04;2,78;0,05;4,01;0,03;3,94;0,09;3,42;0,08;3,31;
