ID;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max;GBP/PLN_Min;USD/PLN_Max;USD/PLN_Min;EUR/PLN_Max;EUR/PLN_Min;CHF/PLN_Max;CHF/PLN_Min
761;2139,47;2114,19;7537,66;7497,15;28328,63;28220,56;13394,47;13269,43;10544,45;10498,97;5989,48;5955,36;23716,58;23481,76;5,0981;5,0047;3,8342;3,8115;4,2677;4,2542;3,9018;3,8832
762;2120,23;2104,16;7552,65;7353,18;28337,49;28191,67;13425,85;13338,38;10562,81;10458,57;6003,38;5942,3;23549,6;23388,12;5,1518;5,0901;3,8514;3,8177;4,2849;4,2544;3,9132;3,8814
763;2123,34;2103,58;7429,04;7223,42;28290,73;28028,32;13423,41;13255,55;10507,95;10424,58;5972,17;5907,22;23727,56;23272,24;5,1843;5,0657;3,8513;3,821;4,3004;4,2644;3,9158;3,9027
764;2102,19;2055,54;7307,36;7216,08;28224,95;27859,87;13287,81;13105,07;10492,35;10375,56;5915,65;5845;23487,72;23161,14;5,0896;5,0368;3,8622;3,8398;4,2902;4,2779;3,924;3,9122
765;2064,5;2034,48;7250,67;7195,49;27925,5;27801,8;13169,77;13042,7;10416,41;10341,19;5865,88;5825,42;23202,62;23038,08;5,0982;5,0686;3,8736;3,8414;4,2947;4,2802;3,9334;3,92
766;2070,22;2040,78;7234,4;7137,84;27949,02;27804;13091,71;12886,55;10418,6;10295,58;5851,11;5776,67;23141,46;22789,78;5,1087;5,0844;3,8782;3,8641;4,293;4,2851;3,932;3,8981
767;2073,42;2051,04;7255,73;7217,8;28010,42;27906,14;13170,77;13100,24;10488,64;10433,63;5870,79;5836,14;23233,11;22855,96;5,1;5,0719;3,8777;3,863;4,2892;4,2716;3,9241;3,8867
768;2088,62;2055,68;7241,5;7137,85;28035,85;27839,68;13171,21;13055,98;10472,06;10376,21;5871,91;5811,29;23219,63;22940,32;5,0873;5,0458;3,8788;3,8452;4,2865;4,2646;3,9128;3,8926
769;2103,69;2078,98;7194,78;7131,16;27745,2;27562,8;13188,64;13054,8;10438,69;10353,97;5849,78;5801,46;23190,81;22946,44;5,0767;5,0562;3,8656;3,8486;4,2831;4,2729;3,9124;3,8984
770;2113,13;2078,1;7190,04;7139,91;27727,45;27612,08;13157,36;12995,32;10344,27;10237,62;5812,71;5725,97;23035,66;22732,8;5,0648;5,0184;3,87;3,8497;4,2874;4,2751;3,9229;3,8981
771;2123,47;2088,77;7285,94;7134,93;27524,74;27325,13;13086,03;12927,07;10380,68;10221,51;5800,93;5697,06;22987,19;22581,12;5,0352;5,0008;3,8779;3,8595;4,2931;4,2783;3,9221;3,8925
772;2168,85;2121,16;7400,27;7277,02;28109,84;27782,35;13338,25;12954,5;10551,51;10336,32;5947,68;5781,03;23402,95;22698,17;5,0628;4,9956;3,9186;3,8627;4,3192;4,2805;3,9211;3,91
773;2170,47;2154,94;7421,4;7346,53;28119,51;28042,53;13290,33;13165,07;10527,81;10481,59;5929,79;5885,66;23425,3;23206,91;5,0754;5,0546;3,934;3,9093;4,3298;4,3095;3,9362;3,9135
774;2178,33;2159,9;7429,78;7385,32;;;13259,29;13215,71;10538,99;10503,73;5919,13;5900,21;23481,09;23270,48;5,083;5,0563;3,9316;3,9106;4,3263;4,3058;3,9369;3,9128
775;2196,5;2175,07;7446;7400,38;28174,97;28075,23;13314,92;13219,43;10544,04;10501,17;5947,3;5921,92;23651,44;23451,85;5,0644;5,0182;3,9228;3,9042;4,3152;4,3026;3,9274;3,9088
776;2199,69;2177,73;7421,3;7384,96;28146,02;28042,21;13261,98;13193,75;10537,76;10471,08;5941,51;5909,93;23570,1;23359,16;5,0398;5,0133;3,9123;3,8988;4,3093;4,2944;3,9212;3,9039
777;2204,09;2191,79;7401,78;7326,81;28068,69;27917,77;13268,97;13210,25;10472,94;10416,7;5933,75;5908,29;23496,51;23383,64;5,0411;5,0044;3,9072;3,8934;4,3012;4,2941;3,921;3,9011
778;2198,56;2176,33;7343,26;7238,47;27898,46;27773,98;13244,57;13120,63;10419,76;10351,05;5930,46;5885,61;23461,58;23254,67;5,024;4,9911;3,9028;3,877;4,3045;4,2924;3,916;3,9049
779;2192,19;2164,04;7262,49;7197,33;27828,33;27708,34;13171,85;13043,9;10360,21;10285,94;5895,57;5834,26;23371,8;23104,98;5,03;5,0084;3,8918;3,8716;4,3039;4,2905;3,9221;3,9012
780;2204,41;2175,68;7323,8;7219,11;27897,28;27675,28;13182,22;13071,33;10385,95;10319,17;5902,95;5859,58;23384,3;23149,95;5,0198;4,9952;3,8867;3,8661;4,2992;4,2832;3,9232;3,9017
781;2232,47;2201,64;7404,47;7307,7;28090,21;27894,52;13374,27;13187,91;10428,57;10348;5966,79;5895,91;23660,49;23303,44;5,0312;4,9932;3,8832;3,8661;4,3003;4,2836;3,9255;3,9017
782;2244,64;2220,25;7335,36;7293,4;28040,97;27969,24;13282,41;13137,88;10381,03;10311,63;5942,47;5900,35;23614,55;23350,44;5,033;4,9896;3,8832;3,8647;4,2966;4,2714;3,9271;3,9037
783;2238,11;2225,77;7335,55;7243,15;28004,89;27843,54;13261,72;13172,89;10335,96;10269,63;5947,62;5907,95;23631,71;23462,91;5,0122;4,9861;3,8926;3,8651;4,2887;4,2708;3,9369;3,9307
784;2245,84;2223,56;7351,28;7292,76;27800,71;27676,97;13219,3;13159,69;10311,92;10229,25;5916,9;5894,07;23641,38;23480,29;5,0227;4,9998;3,909;3,8854;4,2987;4,2823;3,9541;3,9111
785;2250,31;2228,03;7365,44;7301,71;27806,4;27587,2;13273,82;13139,25;10314,11;10231,78;5917,57;5874,06;23726,51;23436,37;5,0153;4,9894;3,9032;3,8849;4,295;4,2773;3,9474;3,8912
786;2266,23;2245,4;7390;7328,18;27770,86;27635,32;13308,26;13214,66;10326,38;10282,44;5931,19;5897,3;23827,58;23547,77;5,0047;4,9675;3,8925;3,8684;4,2851;4,268;3,9211;3,8688
787;2269,51;2252,85;7406,83;7349,12;27694,95;27578,97;13278,18;13195,83;10329,11;10276,72;5889,7;5861,61;23561,58;23353,85;4,9581;4,9345;3,8743;3,851;4,2698;4,2551;3,8846;3,8646
788;2277,18;2260,78;7431,94;7396;27774,67;27590,16;13300,76;13227,37;10356,04;10290,85;5894,87;5871,18;23584,84;23445,05;4,9591;4,9243;3,8588;3,8442;4,2691;4,2541;3,8884;3,8728
789;2269,98;2255,34;7398,78;7363,55;27526,05;27407,81;13187,66;13110,91;10327,76;10252,82;5876,27;5838,4;23414,89;23308,97;4,9714;4,9513;3,8589;3,8458;4,2751;4,2615;3,8884;3,8643
790;2279,64;2257,69;7402,79;7369,61;27560,36;27453,55;13166,08;13112,65;10327,63;10266,79;5850,01;5818,94;23436,01;23294,52;4,9709;4,929;3,857;3,8277;4,2733;4,26;3,8864;3,8542
791;2264,06;2208,61;7392,73;7302,42;27517,58;27402,06;13171,17;13019,18;10353,53;10259,86;5833,69;5784,85;23348,56;23027,49;4,9446;4,9188;3,8376;3,8038;4,2706;4,2492;3,8855;3,8561
792;2236,95;2188,99;7335,16;7245,23;27188,37;26918,29;12953,34;12795,09;10287,83;10206,27;5778,24;5718,63;22783,36;22584,49;4,9584;4,9226;3,8276;3,8107;4,2676;4,2531;3,8784;3,857
793;2230,72;2219,18;7334,04;7278,18;27204,36;26999,64;12944,26;12830,33;10269,95;10215,42;5765,87;5720,27;22781,8;22453,97;4,9519;4,9226;3,8481;3,8168;4,2732;4,2544;3,8728;3,8589
794;2228,28;2203,17;7335,73;7264,74;27165,94;27039,76;12951,88;12897,34;10260,69;10199,68;5742,08;5715,26;22747,86;22615,29;4,9646;4,9352;3,8624;3,8354;4,28;4,2627;3,8809;3,8616
795;2215,02;2175,3;7346,92;7291,59;27167,88;27028,71;12986,49;12892,84;10254,64;10185,07;5747,1;5711,1;22749,24;22529,17;4,9635;4,9373;3,866;3,8472;4,2853;4,2695;3,8884;3,8746
796;2206,68;2172,44;7331,17;7279,78;27015,37;26765,68;12895,85;12834;10197,09;10107,63;5722,64;5671,82;22608,99;22466,35;4,9595;4,9294;3,8654;3,8428;4,2825;4,2719;3,888;3,8672
797;2216,33;2195,82;7338,87;7255,46;26931,78;26714,34;12914,24;12820,67;10115,52;10050,04;5691,5;5659,95;22548,19;22396,8;4,9731;4,9314;3,8589;3,8284;4,2841;4,2684;3,89;3,8716
798;2209,58;2198,75;7265,86;7194,13;26896,89;26745;12819,22;12699,85;10053,78;9988,28;5657,65;5616,02;22441,29;22284,1;4,9643;4,9321;3,8542;3,8352;4,2832;4,2677;3,894;3,8737
799;2212,19;2177,25;7230,17;7146,69;26946,64;26782,61;12791,31;12730,7;10027,19;9934,54;5658,65;5612,86;22524,54;22360,61;4,9847;4,9372;3,8461;3,83;4,2837;4,2665;3,8973;3,8846
800;2184,64;2160,39;7197,53;7139,38;26852,67;26747,62;12787,35;12646,28;10026,01;9955,1;5664,58;5625,1;22500,95;22343,81;4,9925;4,9441;3,8447;3,8263;4,2892;4,2686;3,9033;3,89
801;2168,49;2149,61;7197,14;7146,11;27018,25;26770,13;12700,38;12603,17;10015,51;9958,32;5667,59;5621,87;22450,49;22291,24;4,9802;4,9433;3,8566;3,8319;4,2913;4,2781;3,906;3,8695
802;2181,94;2154,17;7237,78;7162,04;27112,16;26970,29;12814,49;12647,86;10096,48;10002,65;5737,15;5673,07;22663,27;22373,25;4,991;4,9215;3,8779;3,8412;4,2965;4,2749;3,9049;3,8822
803;2167,1;2151,57;7217,63;7149,84;27058,34;26943,29;12698,37;12603,83;10082,16;10000,93;5708,91;5677,96;22514,26;22286,23;4,9963;4,9285;3,9011;3,8642;4,3025;4,2809;3,91;3,8904
804;2161,73;2146,79;7242,37;7176,67;27120,11;26811,2;12682,4;12511,9;10076,35;9970,1;5724,31;5659,69;22399,48;22168,2;4,9784;4,9072;3,9086;3,8847;4,3022;4,2882;3,9155;3,9015
805;2163,42;2143,33;7251,8;7194,21;26874,33;26749,18;12495,24;12387,95;9976,56;9893,63;5649,67;5600,11;22155,74;21992,34;4,9361;4,8731;3,9103;3,8884;4,3095;4,2906;3,9256;3,8976
806;2160,85;2125,66;7250,09;7144,66;27013,97;26694,2;12511,65;12240,94;10027,87;9906,83;5667,4;5574,26;22165,34;21776;4,9476;4,852;3,9197;3,8884;4,3161;4,2977;3,9334;3,9269
807;2136,96;2113,87;7212,9;7130,52;26603,31;26314,51;12202,71;12029,46;9914,56;9796,69;5581,07;5487,17;21763,77;21420,43;4,8847;4,7814;3,941;3,9118;4,3288;4,3081;3,9699;3,9512
808;2142,51;2126,6;7196,41;7139,9;26424,31;26249,75;12165,53;11953,12;9880,68;9777,92;5515,64;5447,01;21649,44;21366,03;4,8399;4,8032;3,9537;3,9323;4,3329;4,3177;3,9832;3,9577
809;2135,75;2113,93;7223,86;7143,15;26421,81;26139,8;12097,94;11933,02;9922,37;9779,45;5531,29;5451,72;21685,09;21337,39;4,8539;4,805;3,9545;3,9372;4,3389;4,3184;3,9836;3,9474
810;2126,9;2110,11;7206,89;7132,98;26655,84;26424,54;12105,09;11969,32;9931,13;9829,2;5524,19;5461,59;21652,15;21378,52;4,8663;4,8349;3,954;3,9293;4,3362;4,3163;3,9781;3,9455
811;2124,78;2101,64;7157,75;7077,4;26590,74;26271,7;12012,91;11878,98;9842,2;9749,48;5488,32;5426;21473,3;21258,49;4,8811;4,8332;3,9534;3,9314;4,337;4,3162;3,9678;3,9471
812;2129,53;2076,45;7129,02;7004,43;26205,2;25743,46;;;9796,5;9682,36;5472,62;5393,49;21457,15;21127,43;4,9083;4,8611;3,9926;3,9367;4,3731;4,327;3,9958;3,9822
813;2148,62;2098,28;7360,32;7119,72;26438,04;25974,12;12226,86;11925,25;9931,6;9753,09;5589,2;5422,77;21893,39;21298,24;4,9337;4,8865;4,0177;3,9753;4,3872;4,3549;4,0388;4,003
814;2175,98;2148,55;7433,24;7352,83;27046,21;26562,22;12497,28;12263,83;10124,22;9928,66;5704,93;5594,93;22293,77;21927,57;4,9491;4,9004;4,0265;3,9999;4,3902;4,366;4,0434;4,0124
815;2188,77;2162,2;7439,62;7402,2;26998,86;26852,33;12441,03;12346,94;10087,85;10012,9;5678,2;5624,94;22131,21;21934,74;4,9518;4,9157;4,0237;3,9973;4,3895;4,3667;4,0494;4,03
816;2190,53;2170,54;7440,77;7351;27012,54;26715,82;12404,47;12324,71;10071,46;10020,44;5645,36;5621,58;22029,59;21913,25;4,96;4,92;4,0229;3,9989;4,3958;4,3773;4,0527;4,0226
817;2177,07;2159,78;7387,09;7277,15;27015,07;26803,84;12313,15;12223,29;10032,69;9906,34;5632,15;5572,41;22005,52;21777,93;4,9636;4,9328;4,0221;3,9943;4,4002;4,3719;4,0496;4,0282
818;2170,22;2144,63;7292;7212,96;27016,56;26755,86;12261,06;12141,82;9934,98;9837,2;5600,76;5531,62;21806,49;21491,97;4,9724;4,9387;4,0085;3,9716;4,3965;4,3771;4,0554;4,0174
819;2183,13;2150,85;7348,97;7281,91;27079,68;26704,96;12375,31;12307,15;10044,86;9977,78;5648,46;5625,24;21994;21885,03;4,9823;4,9402;4,001;3,9729;4,3973;4,373;4,0429;3,9989
820;2171,39;2139,34;7362,3;7284,75;27011,07;26831,34;12441,02;12264,14;10046,84;9957,82;5683,93;5619,29;22110,82;21830,95;4,9854;4,9386;4,0106;3,9646;4,3996;4,37;4,0448;3,9537
821;2198,29;2164,13;7376,31;7322,01;27194,75;26926,68;12490,84;12418,5;10114,18;10056,1;5696,25;5647,53;22282,94;22111,55;4,975;4,9167;3,9803;3,9216;4,3838;4,3344;4,0111;3,9409
822;2200,07;2184,93;7373,08;7290,69;27272,17;27064,21;12466,78;12354,83;10070,64;9993,93;5662,86;5616,91;22159,73;21930,14;4,9331;4,883;3,9422;3,9193;4,3525;4,3359;3,9682;3,9355
823;2206,8;2186,03;7350,52;7300,37;27161,93;26899,15;12416,05;12354,49;10037,97;9982,24;5634,79;5601,65;22009,36;21774,3;4,9216;4,885;3,9429;3,9111;4,3467;4,3297;3,9539;3,9407
824;2214,48;2184,9;7350,24;7292,23;27110,8;26984,14;12392,97;12303,51;10025,02;9944,6;5619,45;5587,74;21989,26;21782,63;4,9113;4,8772;3,9481;3,9149;4,349;4,3271;3,9728;3,9411
825;2217,84;2188,3;7378,32;7321,41;27172,87;27032,56;12421,25;12362,98;10012,66;9964,11;5632,74;5602,23;22138,53;21897,59;4,8941;4,8573;3,9397;3,9014;4,3327;4,3201;3,968;3,9339
826;2210,7;2187,43;7380,29;7318,23;27277,55;27193,95;12494,25;12408,93;10131,13;10033,33;5672,07;5638,17;22229,83;22075,73;4,8855;4,8287;3,9239;3,8944;4,3431;4,316;3,9639;3,951
827;2205,99;2174,51;7369,34;7303,17;27306,73;27105,01;12471,83;12311,81;10140,93;10057,12;5667,46;5596,37;22141,37;21835,48;4,8776;4,83;3,9636;3,9097;4,3618;4,3255;3,995;3,9494
828;2202,44;2179;7346,71;7267,95;27137,04;26885,48;12394,28;12317,61;10098,93;10041,99;5626,05;5606,43;22032,95;21795,96;4,875;4,839;3,9501;3,9188;4,3443;4,3286;3,9771;3,9497
829;2189,02;2168,72;7270,5;7199,4;26909,43;26717,05;12292,14;12179,88;10031,5;9956,11;5596,94;5555,51;21989,09;21824,34;4,8628;4,831;3,9314;3,9179;4,3408;4,3288;3,9701;3,9511
830;2174,41;2124,96;7325,21;7205,98;26900,83;26762,18;12245,11;12189,6;10109,29;10050,68;5611,59;5579,93;22040,84;21935,18;4,8724;4,8067;3,9399;3,9169;4,3436;4,3303;3,989;3,9671
831;2129,97;2108,64;7284,11;7244,13;26860,87;26708,39;12205,1;12131,29;10076,47;9983,46;5610,7;5581,54;22010,42;21856,68;4,8579;4,8281;3,9407;3,9234;4,3487;4,3337;3,9943;3,9732
832;2122,76;2088,88;7330,71;7250,63;26836,3;26603,15;12151,31;12084,17;10016,27;9897,96;5605,88;5559,82;21955,07;21795,7;4,8548;4,8127;3,9478;3,9127;4,3518;4,3334;4,016;3,992
833;2136,41;2102,36;7334,55;7268,19;26362,35;26244,44;12078,4;11999,83;9980,14;9893,98;5537,1;5508,5;21777,23;21630,02;4,8227;4,781;3,9644;3,9265;4,3511;4,3309;4,0193;4,0097
834;2140,74;2097,66;7301,47;7239,1;26198,26;25978,22;11956,69;11869,28;9900,88;9829,28;5484,54;5441,18;21496,96;21311,18;4,8268;4,7695;3,9996;3,9586;4,3712;4,3433;4,0379;4,0006
835;2147,13;2131,32;7315,26;7206,9;;;11994,11;11929,91;9957,15;9894,94;5502,58;5479,82;21566,56;21388,74;4,8468;4,7785;3,9889;3,9675;4,3828;4,3493;4,0297;4,0058
836;2136,79;2069,86;7240,37;7179,7;26514,62;26295,59;11989,44;11845,16;9941,33;9861,38;5504,01;5446,58;21558,77;21254,75;4,8594;4,8233;3,9986;3,9633;4,3923;4,3707;4,0339;4,018
837;2075,4;2047,94;7199,2;7103,12;26408,84;26185,71;11853,91;11661,73;9848,71;9728,79;5452,9;5354,55;21440,82;20972,72;4,8502;4,8193;3,9755;3,9542;4,4018;4,3786;4,0495;4,0156
838;2107,28;2044,86;7131,21;7050;26041,57;25637,43;11717,79;11573,64;9772,71;9670,27;5375,04;5322,99;21013,01;20831,01;4,8537;4,8071;3,9662;3,9432;4,3938;4,3731;4,0429;3,9946
839;2107;2076,51;7110,76;7044,73;26054,02;25721,85;11778,62;11616,09;9798,18;9685,69;5399,18;5321,88;21060,72;20663,54;4,8566;4,7957;3,9492;3,9235;4,3801;4,3587;4,0251;4,0003
840;2109,42;2077,82;;;25941,25;25716,39;11696,78;11551,99;9768,35;9658;5377,02;5300,99;20720,62;20366,61;4,8309;4,7864;3,9355;3,9182;4,3847;4,3559;4,0413;3,9845
841;2128,1;2081,07;7188,59;7094,98;26320,29;25507,18;11823,12;11611,51;9882,25;9735,29;5421,28;5326,87;20965,2;20473,86;4,8347;4,7983;3,9441;3,9209;4,385;4,3505;4,0357;3,9855
842;2126,87;2097;7203,97;7103,67;26388,78;26099,01;11853,14;11715,26;9869,79;9774,33;5439,64;5378,25;21044;20767,83;4,8358;4,7525;3,9506;3,9158;4,3785;4,3462;4,021;3,9887
843;2129,57;2103,87;7215,53;7122,12;26268,32;26141,77;11824,66;11673,37;9883,08;9782,33;5441,35;5360,03;20911,18;20561,99;4,7842;4,749;3,9325;3,9142;4,363;4,3446;4,0189;4,0035
844;2116,59;2087,21;7231,65;7121,24;26160,12;25952;11764,93;11618,93;9861,87;9768,35;5391,23;5328,94;20717,99;20451,87;4,7917;4,7435;3,9464;3,9244;4,3719;4,3502;4,0271;3,9881
845;2110,19;2078,8;7214,23;7117,15;26222,32;26020,06;11759;11625,67;9856,33;9771,64;5378,74;5325,72;20729,9;20472;4,7871;4,7445;3,9448;3,909;4,379;4,3368;4,0257;3,9783
846;2096,94;2055,7;7125,9;7067,01;25929,65;25678,17;11578,84;11447,34;9744,46;9630,97;5306,07;5249,33;20348,05;20009,95;4,7764;4,7399;3,9409;3,9004;4,3753;4,3232;4,0331;3,969
847;2134,48;2078,39;7268,73;7112,05;26035,08;25471,59;11759,57;11459,37;9806,5;9599,62;5367,54;5233,86;20524,71;19936,13;4,742;4,6707;3,9302;3,8755;4,3784;4,3313;4,0371;3,9644
848;2153,16;2085,61;7281,14;7166,86;26426,97;25833,25;11835,88;11539,63;9827,73;9641,25;5402,99;5268,47;20597,31;20067,13;4,692;4,6587;3,8823;3,858;4,3474;4,3258;4,0096;3,9639
849;2140,84;2104,12;7305,56;7207,46;26178,95;25824,94;11836,97;11647,01;9862,97;9747,79;5386,46;5293,76;20559,63;20243,4;4,68;4,6368;3,8767;3,854;4,3313;4,3187;3,9851;3,9592
850;2165,83;2119,89;7297,28;7237,13;26413,36;26097,64;11865,63;11674,11;9804,7;9728,79;5374,9;5317,91;20584,25;20295,83;4,6983;4,6395;3,8698;3,8521;4,3294;4,3167;3,9723;3,9432
851;2169,27;2152,26;7285,9;7191,25;26383,61;26038,1;11845,41;11683,99;9757,42;9626,98;5387,96;5305,86;20841,15;20597,65;4,6967;4,6656;3,8695;3,8473;4,3364;4,3158;3,9699;3,938
852;2173,56;2124,85;7237,88;7153,89;26073,21;25440,39;11747,74;11559,76;9651,69;9464,41;5312,31;5226,39;20809,73;20407,2;4,6972;4,6719;3,8633;3,8442;4,3261;4,3131;3,9699;3,9397
853;2182,2;2155,33;7241,57;7166,98;26038,68;25710,87;11748,83;11567,96;9650,66;9549,08;5297,45;5234,65;20915,1;20631,74;4,7117;4,6706;3,8624;3,841;4,3245;4,3073;3,9665;3,9409
854;2211,89;2164,06;7407,06;7200,54;26259,23;25523,38;11797,52;11628,57;9739,47;9563,48;5315,6;5230,46;20963,71;20687,87;4,7232;4,6789;3,8823;3,8498;4,3237;4,3042;3,9757;3,9247
855;2233,03;2216,51;7585,24;7397,91;26570,02;26249,22;12034,91;11836,75;9873,4;9743,83;5455,13;5350,76;21302,71;21038,61;4,7242;4,6879;3,893;3,8696;4,3159;4,2964;3,9515;3,8895
856;2280,8;2236,98;7609,98;7535,9;27175,59;26548,71;12254,03;12129,33;;;5563,65;5499,88;21605,79;21302,94;4,7328;4,6986;3,9011;3,8696;4,3117;4,2847;3,9295;3,8769
857;2285,25;2263,61;7648,2;7576,12;27281,65;26719,6;12226,49;12139,03;9958,01;9863,96;5538,59;5503,13;21422,46;21265,22;4,7171;4,6781;3,8805;3,8465;4,3007;4,2681;3,9025;3,8782
858;2282,3;2263,92;7727,49;7643,65;27224,36;27069,86;12404,51;12115,28;9972,12;9842,59;5611;5496,77;21694,91;21235,08;4,7066;4,6652;3,8614;3,8453;4,3013;4,2867;3,8953;3,8621
859;2309,53;2282,08;7711,34;7548,86;27275,85;27178,06;12473,97;12387,58;10000,55;9916,36;5624,34;5590,82;21865,26;21709,3;4,76;4,6993;3,8549;3,8338;4,2911;4,2698;3,8849;3,8526
860;2314,19;2299,39;7553,55;7486,74;27213,7;27123,25;12428,05;12356,15;10001,66;9881,01;5614,25;5568,83;21910,68;21763,7;4,7688;4,7465;3,847;3,8178;4,2782;4,2558;3,8716;3,8517
861;2344,39;2308,32;7542,64;7462,73;27298,43;27062,48;12599,93;12299,1;10015,32;9847,32;5672,77;5549,66;22357,39;21778,65;4,7794;4,7509;3,8289;3,8059;4,2635;4,245;3,8809;3,8669
862;2338,95;2327,66;7558,01;7479,07;27291,04;27191,12;12550,34;12476,55;9976,11;9875,36;5627,08;5583,14;22087,34;21933,69;4,7828;4,7425;3,8263;3,8116;4,2619;4,2492;3,8825;3,853
863;2348,43;2332,5;7598,6;7514,93;27368,81;27204,58;12531,16;12369,19;9998,82;9930,45;5638,66;5580,52;22007,8;21795,97;4,7531;4,7166;3,8186;3,7878;4,259;4,2445;3,8777;3,8511
864;2350,82;2335,3;7549,71;7491,79;27227,77;27088,9;12346,02;12236,7;9952,16;9899,38;5575,74;5545,61;21746,63;21587,71;4,745;4,7171;3,795;3,7831;4,2558;4,2445;3,8633;3,8391
865;2348,86;2325,16;7546,65;7475,49;27342,96;27145,78;12340,11;12211,67;10048,39;9920,06;5598;5534,25;22198,3;21627,77;4,755;4,7294;3,7959;3,7705;4,2611;4,2469;3,8637;3,8398
866;2324,71;2291,66;7535,46;7482,6;27266,81;27068,79;12296,3;12172,59;10041,86;9898;5585,81;5533,47;22196,29;21924,9;4,7453;4,7173;3,8026;3,7719;4,269;4,253;3,8568;3,8352
867;2320,49;2301,63;7577,2;7519,22;27343,06;27218,38;12453,33;12324,33;9995,36;9862,02;5621,21;5567,85;22237,25;22036,4;4,7307;4,707;3,8065;3,7935;4,2696;4,2543;3,8516;3,8385
868;2330,5;2317,18;7590,07;7524,52;27398,68;27290,24;12465,19;12366,97;9869,24;9804,09;5626,79;5573,36;22273,42;22079,1;4,7398;4,7069;3,802;3,7822;4,2638;4,2526;3,8528;3,8396
869;2334,1;2316,89;7548,33;7487,44;27364,69;27294,17;12434,14;12301,08;9828,28;9733,49;5606,48;5550,86;22330,37;22126,67;4,7682;4,7326;3,791;3,7774;4,273;4,2584;3,8535;3,8238
870;2325,05;2314,42;7537,1;7493,8;27333,79;27135,45;12354,87;12304,98;9886,38;9762,11;5587,84;5552,58;22263,04;22175,49;4,7681;4,7455;3,7992;3,7836;4,2722;4,265;3,8567;3,8271
871;2338,33;2308,2;7558,34;7501,66;27088,45;26916,32;12417,93;12307,34;9956,88;9866,55;5592,3;5548,95;22270,1;22125,58;4,7627;4,7344;3,7963;3,7801;4,2727;4,2631;3,8449;3,8269
872;2340,95;2305,66;7559,12;7515,61;26983,45;26813,11;12448,81;12356,8;10003,64;9905,51;5606,18;5557,66;22186,02;21878,76;4,7616;4,7379;3,8147;3,7868;4,2819;4,2634;3,8456;3,8135
873;2327,02;2303,2;7553,3;7517,94;26807,7;26665,57;12477,58;12364,16;9983,24;9908,97;5582,77;5544,62;22003,47;21819,94;4,7547;4,7347;3,8145;3,7926;4,2745;4,2538;3,8386;3,8134
874;2349,35;2326,33;7571,34;7538,67;26839,14;26744,87;12587,44;12507,72;9996,88;9944,99;5598,97;5572,77;22050,81;21912,18;4,7559;4,7383;3,801;3,7822;4,2607;4,248;3,828;3,8054
875;2359,39;2334,27;7603,61;7541,86;26950,81;26733,33;12632,12;12522,11;10071,7;9968,21;5616,63;5573,35;22142,43;21925,77;4,7473;4,7245;3,7973;3,7576;4,2569;4,2374;3,8249;3,8048
876;2357,89;2338,9;7622,58;7601,33;;;12656,05;12616,29;10087,84;10047,79;5629,79;5613,03;22175,35;21930,38;4,7359;4,722;3,7648;3,7525;4,2457;4,2372;3,8207;3,8049
877;2349,15;2330,53;7621,02;7558,47;26966;26831,44;12631,81;12545,79;10091,48;10027,51;5618,81;5579,04;21911,64;21403,64;4,7389;4,7154;3,7674;3,7474;4,2476;4,2372;3,8217;3,7954
878;2341,09;2310,49;7565,27;7497,5;26787,56;26632,65;12548,22;12484,26;10055,04;9978,94;5582,91;5556,76;21435,2;21244,57;4,7589;4,7283;3,7636;3,7473;4,2475;4,2375;3,8164;3,7968
879;2363,21;2326,49;7530,24;7425,63;26890,64;26616,21;12619,68;12519,3;10022,89;9955,5;5611,28;5567,91;21482,22;21254,04;4,7571;4,7245;3,763;3,7314;4,2485;4,2333;3,8226;3,818
880;2335,26;2323,55;7436,18;7398,92;26638,35;26522,27;12408,22;12297,63;9901,57;9817,72;5545,06;5486,28;21251,94;21078,84;4,7505;4,7267;3,7433;3,7271;4,2552;4,241;3,8377;3,8188
881;2347,62;2315,73;7439,43;7375,51;26607,24;26465,32;12334,57;12209,34;9889,97;9822,74;5511,22;5465,62;21202,46;20996,89;4,7648;4,732;3,7549;3,7367;4,2656;4,249;3,8351;3,8282
882;2318,68;2300,51;7435,9;7405,54;26660,04;26536,33;12315,84;12189,49;9916,58;9835,61;5531,45;5497,22;21239,54;21020,47;4,7684;4,7418;3,7571;3,7393;4,267;4,2534;3,851;3,8232
883;2328,99;2296,97;7429,72;7373,22;26752,31;26527,66;12284,57;12213,41;9939,43;9869,02;5523,57;5499,65;21283,3;21111,62;4,7744;4,7456;3,7524;3,7259;4,2635;4,2491;3,8458;3,8214
884;2332,8;2311,55;7435,54;7399,56;26806,52;26723,37;12341,56;12250,71;9973,55;9884,67;5547,11;5514,14;21471,89;21261,77;4,7716;4,7466;3,7449;3,7293;4,259;4,2503;3,8444;3,822
