WIG20_MAX_DIF;WIG20_MAX_PRC;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Max_DIF;FTSE 100_Max_PRC;FTSE 100_Min;FTSE 100_Min_DIF;Dow Jones_Max;Dow Jones_Max_PRC;Dow Jones_Max_DIF;Dow Jones_Min;Dow Jones_Min_DIF;DAX_Max;DAX_Max_PRC;DAX_Max_DIF;DAX_Min;DAX_Min_DIF;SMI_Max;SMI_Max_PRC;SMI_Max_DIF;SMI_Min;SMI_Min_DIF;CAC40_Max;CAC40_Max_PRC;CAC40_Max_DIF;CAC40_Min;CAC40_Min_DIF;FTSE MIB_Max;FTSE MIB_Max_PRC;FTSE MIB_Max_DIF;FTSE MIB_Min;FTSE MIB_Min_DIF;GBP/PLN_Max.;GBP/PLN_Max._PRC;GBP/PLN_Max._DIF;GBP/PLN_Min.;GBP/PLN_Min._DIF;USD/PLN_Max.;USD/PLN_Max._PRC;USD/PLN_Max._DIF;USD/PLN_Min.;USD/PLN_Min._DIF;EUR/PLN_Max.;EUR/PLN_Max._PRC;EUR/PLN_Max._DIF;EUR/PLN_Min.;EUR/PLN_Min._DIF;CHF/PLN_Max.;CHF/PLN_Max._PRC;CHF/PLN_Max._DIF;CHF/PLN_Min.;CHF/PLN_Min._DIF
-2,58;-0,001221;2110,2;2105,59;7533,57;27,31;0,003638;7482,48;41,34;29408,05;0,004135976;121,13;29246,93;189,95;13606,97;0,004128099;55,94;13533,66;69,68;11061,18;0,004136857;45,57;10979,82;21,37;6050,94;0,000987598;5,97;6008,55;8,6;24513,81;-0,00039187;-9,61;24338,09;-33,74;5,03;-0,003960396;-0,02;5;-0,01;3,88;-0,007672634;-0,03;3,86;-0,02;4,26;-0,004672897;-0,02;4,24;-0,02;3,98;-0,005;-0,02;3,96;-0,02
28,67;0,013586;2138,87;2102,45;7512,41;-21,16;-0,002809;7408,45;-74,03;29308,89;-0,003371866;-99,16;29000,85;-246,08;13488,58;-0,008700688;-118,39;13223,14;-310,52;11006,72;-0,004923525;-54,46;10781,57;-198,25;6004,33;-0,007702935;-46,61;5912,49;-96,06;24270,46;-0,009927057;-243,35;23745,98;-592,11;5,05;0,003976143;0,02;4,99;-0,01;3,88;0;0;3,85;-0,01;4,28;0,004694836;0,02;4,24;0;4;0,005025126;0,02;3,95;-0,01
-4,96;-0,002319;2133,91;2081,81;7442,08;-70,33;-0,009362;7326,31;-82,14;28904,88;-0,013784555;-404,01;28696,74;-304,11;13282,63;-0,015268472;-205,95;13131,07;-92,07;10800,64;-0,018723107;-206,08;10693,32;-88,25;5935,05;-0,01153834;-69,28;5862,82;-49,67;23900,76;-0,015232509;-369,7;23542,06;-203,92;5,06;0,001980198;0,01;5,03;0,04;3,89;0,00257732;0,01;3,87;0,02;4,3;0,004672897;0,02;4,27;0,03;4,03;0,0075;0,03;3,99;0,04
-18,66;-0,008745;2115,25;2050,91;7359,98;-82,1;-0,011032;7285,16;-41,15;28630,39;-0,00949632;-274,49;28319,65;-377,09;13077,57;-0,015438208;-205,06;12987,53;-143,54;10694,76;-0,009803123;-105,88;10598,12;-95,2;5857,4;-0,013083293;-77,65;5804,14;-58,68;23466,34;-0,018175991;-434,42;23218,72;-323,34;5,12;0,011857708;0,06;5,05;0,02;3,89;0;0;3,87;0;4,31;0,002325581;0,01;4,29;0,02;4,04;0,00248139;0,01;4,01;0,02
-37,67;-0,017809;2077,58;2052,68;7398,34;38,36;0,005212;7275,03;-10,13;28813,04;0,006379585;182,65;28169,53;-150,12;13208,47;0,010009505;130,9;12973,7;-13,83;10815,62;0,011300861;120,86;10616,81;18,69;5894,69;0,006366306;37,29;5799,04;-5,1;23873,05;0,017331633;406,71;23207,9;-10,82;5,13;0,001953125;0,01;5,09;0,04;3,9;0,002570694;0,01;3,87;0;4,31;0;0;4,29;0;4,03;-0,002475248;-0,01;4,01;0
10,35;0,004982;2087,93;2064,09;7483,57;85,23;0,011520;7357,62;82,59;28879,71;0,002313883;66,67;28489,76;320,23;13262,18;0,00406633;53,71;13118,97;145,27;10812,64;-0,000275527;-2,98;10716,49;99,68;5904,08;0,001592959;9,39;5846,45;47,41;23982,66;0,00459137;109,61;23687,64;479,74;5,1;-0,005847953;-0,03;5,05;-0,04;3,9;0;0;3,88;0,01;4,3;-0,002320186;-0,01;4,28;-0,01;4,02;-0,00248139;-0,01;3,99;-0,02
5,75;0,002754;2093,68;2090,41;7514,73;31,16;0,004164;7462,21;104,59;28944,24;0,002234441;64,53;28728,19;238,43;13371,3;0,008227908;109,12;13296,03;177,06;10880,44;0,006270439;67,8;10772,63;56,14;5969,73;0,011119429;65,65;5916,23;69,78;24197,66;0,00896481;215;23969,03;281,39;5,07;-0,005882353;-0,03;5,04;-0,01;3,9;0;0;3,87;-0,01;4,29;-0,002325581;-0,01;4,27;-0,01;4;-0,004975124;-0,02;3,98;-0,01
20,63;0,009853;2114,31;2083,54;7491,44;-23,29;-0,003099;7410,37;-51,84;28823,23;-0,004180797;-121,01;28575,75;-152,44;13327,12;-0,003304092;-44,18;13163,36;-132,67;10789,17;-0,008388448;-91,27;10662,07;-110,56;5933,72;-0,006032099;-36,01;5857,23;-59;24027,63;-0,007026713;-170,03;23429,19;-539,84;5,07;0;0;5,03;-0,01;3,89;-0,002564103;-0,01;3,87;0;4,29;0;0;4,27;0;4,02;0,005;0,02;3,98;0
-8,55;-0,004044;2105,76;2083,69;7585,98;94,54;0,012620;7392,83;-17,54;28671,79;-0,005254095;-151,44;28440,47;-135,28;13399,42;0,005425028;72,3;13195,28;31,92;10780,92;-0,000764656;-8,25;10639,75;-22,32;5942,83;0,001535293;9,11;5851;-6,23;23977,56;-0,002083851;-50,07;23384,04;-45,15;5,08;0,001972387;0,01;5,04;0,01;3,89;0;0;3,85;-0,02;4,28;-0,002331002;-0,01;4,25;-0,02;4,01;-0,002487562;-0,01;3,97;-0,01
35,92;0,017058;2141,68;2150,57;7642,21;56,23;0,007412;7507,59;114,76;29288,79;0,02151941;617;28843,31;402,84;13604,85;0,015331261;205,43;13510,79;315,51;10913,2;0,012269825;132,28;10845,69;205,94;6064,55;0,020481824;121,72;6016,77;165,77;24083,13;0,004402867;105,57;23848,46;464,42;5,06;-0,003937008;-0,02;5,03;-0,01;3,87;-0,005141388;-0,02;3,83;-0,02;4,26;-0,004672897;-0,02;4,24;-0,01;3,98;-0,007481297;-0,03;3,95;-0,02
24,63;0,011500;2166,31;2141,62;7572,13;-70,08;-0,009170;7503,17;-4,42;29190,47;-0,003356916;-98,32;28966,98;123,67;13486,14;-0,008725565;-118,71;13382,23;-128,56;10905,43;-0,000711982;-7,77;10798,62;-47,07;6024,32;-0,006633633;-40,23;5961,87;-54,9;23901,15;-0,007556327;-181,98;23611,2;-237,26;5,05;-0,001976285;-0,01;5,01;-0,02;3,85;-0,005167959;-0,02;3,82;-0,01;4,25;-0,002347418;-0,01;4,24;0;3,97;-0,002512563;-0,01;3,94;-0,01
-6,76;-0,003121;2159,55;2144,68;7637,35;65,22;0,008613;7563,52;60,35;29320,2;0,004444259;129,73;29172,26;205,28;13640,06;0,011413199;153,92;13498,03;115,8;10960,75;0,005072702;55,32;10893,28;94,66;6069,26;0,007459763;44,94;6005,77;43,9;23906,79;0,000235972;5,64;23680,4;69,2;5,03;-0,003960396;-0,02;4,97;-0,04;3,83;-0,005194805;-0,02;3,81;-0,01;4,24;-0,002352941;-0,01;4,23;-0,01;3,95;-0,005037783;-0,02;3,93;-0,01
13,21;0,006117;2172,76;2152,62;7651,44;14,09;0,001845;7550,47;-13,05;29341,21;0,000716571;21,01;29146,47;-25,79;13560,68;-0,005819622;-79,38;13443,25;-54,78;10884,51;-0,006955728;-76,24;10767,54;-125,74;6045,99;-0,003834075;-23,27;5994,17;-11,6;23860,16;-0,001950492;-46,63;23645,3;-35,1;5;-0,005964215;-0,03;4,97;0;3,83;0;0;3,81;0;4,25;0,002358491;0,01;4,23;0;3,96;0,002531646;0,01;3,93;0
2,17;0,000999;2174,93;2173,92;7682,77;31,33;0,004095;7639,62;89,15;;;;;;13550,83;-0,000726365;-9,85;13487,21;43,96;10867,16;-0,001594008;-17,35;10835,31;67,77;6094,09;0,007955686;48,1;6071,17;77;24084,94;0,009420725;224,78;23973,43;328,13;4,98;-0,004;-0,02;4,96;-0,01;3,83;0;0;3,82;0,01;4,25;0;0;4,24;0,01;3,96;0;0;3,94;0,01
8,91;0,004097;2183,84;2147,94;7689,67;6,9;0,000898;7609,81;-29,81;29373,62;;;29289,91;;13557,78;0,000512884;6,95;13497,3;10,09;10849,29;-0,001644404;-17,87;10715,92;-119,39;6109,81;0,002579548;15,72;6066,29;-4,88;24168,66;0,003476031;83,72;24010,86;37,43;4,99;0,002008032;0,01;4,96;0;3,83;0;0;3,8;-0,02;4,25;0;0;4,23;-0,01;3,95;-0,002525253;-0,01;3,93;-0,01
-2,22;-0,001017;2181,62;2163,83;7653,58;-36,09;-0,004693;7595,31;-14,5;29300,32;-0,002495436;-73,3;29131,95;-157,96;13492,74;-0,004797246;-65,04;13382,98;-114,32;10693,52;-0,014357622;-155,77;10639,63;-76,29;6058,97;-0,008321044;-50,84;6021,03;-45,26;23960,79;-0,008600808;-207,87;23760,3;-250,56;4,98;-0,002004008;-0,01;4,94;-0,02;3,8;-0,007832898;-0,03;3,79;-0,01;4,24;-0,002352941;-0,01;4,23;0;3,95;0;0;3,93;0
-2,19;-0,001004;2179,43;2158,36;7642,8;-10,78;-0,001408;7609,44;14,13;29127,59;-0,005895157;-172,73;28897,35;-234,6;13458,91;-0,002507274;-33,83;13388,48;5,5;10691,37;-0,000201056;-2,15;10620,35;-19,28;6053,01;-0,000983666;-5,96;6011,28;-9,75;23931,8;-0,001209893;-28,99;23719,45;-40,85;4,95;-0,006024096;-0,03;4,93;-0,01;3,8;0;0;3,78;-0,01;4,24;0;0;4,22;-0,01;3,94;-0,002531646;-0,01;3,92;-0,01
4,42;0,002028;2183,85;2174,44;7650,69;7,89;0,001032;7588,81;-20,63;29054,16;-0,002520978;-73,43;28872,27;-25,08;13487,9;0,002153963;28,99;13362,2;-26,28;10655,82;-0,003325112;-35,55;10536,28;-84,07;6046,12;-0,001138277;-6,89;5980,05;-31,23;23947,97;0,00067567;16,17;23706,43;-13,02;4,95;0;0;4,91;-0,02;3,81;0,002631579;0,01;3,79;0,01;4,24;0;0;4,21;-0,01;3,93;-0,002538071;-0,01;3,91;-0,01
11,03;0,005051;2194,88;2167,33;7635,77;-14,92;-0,001950;7582,51;-6,3;28909,91;-0,004964866;-144,25;28819,43;-52,84;13529,21;0,003062745;41,31;13404,72;42,52;10680,47;0,00231329;24,65;10592,4;56,12;6058,69;0,002079019;12,57;6018,33;38,28;24061,45;0,004738606;113,48;23829,41;122,98;4,98;0,006060606;0,03;4,93;0,02;3,82;0,002624672;0,01;3,8;0,01;4,24;0;0;4,23;0,02;3,93;0;0;3,91;0
-0,46;-0,000210;2194,42;2150,83;7631,96;-3,81;-0,000499;7585,07;2,56;29009,07;0,003429966;99,16;28789,1;-30,33;13548,2;0,00140363;18,99;13483,31;78,59;10688,7;0,000770565;8,23;10638,94;46,54;6057,83;-0,000141945;-0,86;6028,29;9,96;24146,55;0,003536778;85,1;23966,36;136,95;5,01;0,006024096;0,03;4,97;0,04;3,83;0,002617801;0,01;3,8;0;4,25;0,002358491;0,01;4,23;0;3,93;0;0;3,91;0
-26,51;-0,012081;2167,91;2132,02;7627,76;-4,2;-0,000550;7574,93;-10,14;28988,01;-0,00072598;-21,06;28844,31;55,21;13523,34;-0,00183493;-24,86;13456,78;-26,53;10744,92;0,00525976;56,22;10645,82;6,88;6071,66;0,002282996;13,83;6034,15;5,86;24078,29;-0,002826905;-68,26;23963,51;-2,85;5;-0,001996008;-0,01;4,97;0;3,83;0;0;3,81;0,01;4,25;0;0;4,23;0;3,93;0;0;3,91;0
-10,3;-0,004751;2157,61;2114,24;7579,48;-48,28;-0,006330;7524,96;-49,97;28866,18;-0,004202772;-121,83;28522,51;-321,8;13334,04;-0,013998021;-189,3;13106,27;-350,51;10681,4;-0,005911631;-63,52;10616,63;-29,19;6031;-0,006696686;-40,66;5972,77;-61,38;23893,01;-0,007694899;-185,28;23480,62;-482,89;5,02;0,004;0,02;4,99;0,02;3,82;-0,002610966;-0,01;3,8;-0,01;4,25;0;0;4,23;0;3,94;0,002544529;0,01;3,91;0
-17,32;-0,008027;2140,29;2143,11;7604,59;25,11;0,003313;7562,14;37,18;28685,5;-0,006259228;-180,68;28565,28;42,77;13283,88;-0,003761801;-50,16;13166,4;60,13;10747,19;0,006159305;65,79;10655,29;38,66;6065,74;0,005760239;34,74;6000;27,23;23793,67;-0,004157701;-99,34;23635,9;155,28;5,01;-0,001992032;-0,01;4,97;-0,02;3,81;-0,002617801;-0,01;3,78;-0,02;4,25;0;0;4,23;0;3,93;-0,002538071;-0,01;3,9;-0,01
36,51;0,017058;2176,8;2159,03;7626,41;21,82;0,002869;7551;-11,14;28716,31;0,001074062;30,81;28500,36;-64,92;13282,74;-8,58183E-05;-1,14;13120,72;-45,68;10700,86;-0,004310894;-46,33;10580,92;-74,37;6044,16;-0,003557686;-21,58;5994,59;-5,41;23759,89;-0,001419705;-33,78;23516,81;-119,09;5,01;0;0;4,96;-0,01;3,83;0,005249344;0,02;3,79;0,01;4,26;0,002352941;0,01;4,24;0,01;3,93;0;0;3,9;0
15,51;0,007125;2192,31;2161,42;7624,78;-1,63;-0,000214;7542,44;-8,56;28872,8;0,005449516;156,49;28627,77;127,41;13425,03;0,010712398;142,29;13225,16;104,44;;;;;;6062,92;0,003103823;18,76;6011,21;16,62;23861,99;0,004297158;102,1;23571,59;54,78;5,03;0,003992016;0,02;4,98;0,02;3,81;-0,005221932;-0,02;3,79;0;4,26;0;0;4,24;0;3,92;-0,002544529;-0,01;3,9;0
8,26;0,003768;2200,57;2147,58;7644,9;20,12;0,002639;7587,05;44,61;28664,69;-0,007207822;-208,11;28428,98;-198,79;13316,62;-0,008075215;-108,41;13244,17;19,01;10736,35;;;10613,12;;6037,7;-0,004159712;-25,22;5982,22;-28,99;23735,93;-0,005282879;-126,06;23506,37;-65,22;5,01;-0,003976143;-0,02;4,98;0;3,81;0;0;3,79;0;4,27;0,002347418;0,01;4,25;0,01;3,93;0,00255102;0,01;3,91;0,01
-40,34;-0,018332;2160,23;2145,77;7665,4;20,5;0,002682;7622,46;35,41;28701,66;0,00128974;36,97;28608,98;180;13381,44;0,004867602;64,82;13311,52;67,35;10755,68;0,001800426;19,33;10708,4;95,28;6065;0,004521589;27,3;6027,72;45,5;23898,6;0,006853323;162,67;23732,27;225,9;5,01;0;0;4,97;-0,01;3,84;0,007874016;0,03;3,81;0,02;4,27;0;0;4,25;0;3,93;0;0;3,9;-0,01
7,24;0,003351;2167,47;2124,87;7628,2;-37,2;-0,004853;7559,63;-62,83;28582,49;-0,004152025;-119,17;28491,78;-117,2;13331,86;-0,003705132;-49,58;13285,55;-25,97;10734,09;-0,002007311;-21,59;10678,27;-30,13;6035,95;-0,004789777;-29,05;6005,96;-21,76;23941,26;0,001785042;42,66;23845,21;112,94;5,01;0;0;4,97;0;3,86;0,005208333;0,02;3,84;0,03;4,28;0,00234192;0,01;4,25;0;3,93;0;0;3,91;0,01
-24,56;-0,011331;2142,91;2123,99;7599,52;-28,68;-0,003760;7564,59;4,96;28608,64;0,000914896;26,15;28445,6;-46,18;13324,11;-0,000581314;-7,75;13201,8;-83,75;10679,37;-0,005097777;-54,72;10610,82;-67,45;6024,17;-0,00195164;-11,78;5966,88;-39,08;24003,64;0,002605544;62,38;23836,96;-8,25;5,03;0,003992016;0,02;4,98;0,01;3,85;-0,002590674;-0,01;3,83;-0,01;4,26;-0,004672897;-0,02;4,25;0;3,92;-0,002544529;-0,01;3,9;-0,01
-4,54;-0,002119;2138,37;2123,81;7575,9;-23,62;-0,003108;7526,1;-38,49;28381,48;-0,007940259;-227,16;28278,24;-167,36;13248,98;-0,005638651;-75,13;13140,22;-61,58;10577,41;-0,00954738;-101,96;10522,4;-88,42;5972,28;-0,008613635;-51,89;5942,88;-24;23710,17;-0,012226062;-293,47;23583,12;-253,84;5,04;0,001988072;0,01;4,98;0;3,84;-0,002597403;-0,01;3,83;0;4,27;0,002347418;0,01;4,25;0;3,92;0;0;3,9;0
-4,01;-0,001875;2134,36;2112,21;7557,05;-18,85;-0,002488;7515,17;-10,93;28323,25;-0,00205169;-58,23;28239,28;-38,96;13286;0,002794177;37,02;13215,88;75,66;10638,2;0,005747154;60,79;10539;16,6;5983,02;0,001798308;10,74;5959,6;16,72;23738,05;0,001175867;27,88;23627,21;44,09;5,03;-0,001984127;-0,01;5;0,02;3,85;0,002604167;0,01;3,82;-0,01;4,28;0,00234192;0,01;4,26;0,01;3,92;0;0;3,89;-0,01
3,34;0,001565;2137,7;2114,19;7537,66;-19,39;-0,002566;7497,15;-18,02;28328,63;0,00018995;5,38;28220,56;-18,72;13394,47;0,008164233;108,47;13269,43;53,55;10544,45;-0,008812581;-93,75;10498,97;-40,03;5989,48;0,001079722;6,46;5955,36;-4,24;23716,58;-0,000904455;-21,47;23481,76;-145,45;5,1;0,013916501;0,07;5;0;3,83;-0,005194805;-0,02;3,81;-0,01;4,27;-0,002336449;-0,01;4,25;-0,01;3,9;-0,005102041;-0,02;3,88;-0,01
1,77;0,000828;2139,47;2104,16;7552,65;14,99;0,001989;7353,18;-143,97;28337,49;0,000312758;8,86;28191,67;-28,89;13425,85;0,002342758;31,38;13338,38;68,95;10562,81;0,0017412;18,36;10458,57;-40,4;6003,38;0,002320736;13,9;5942,3;-13,06;23549,6;-0,007040644;-166,98;23388,12;-93,64;5,15;0,009803922;0,05;5,09;0,09;3,85;0,005221932;0,02;3,82;0,01;4,28;0,00234192;0,01;4,25;0;3,91;0,002564103;0,01;3,88;0
-19,24;-0,008993;2120,23;2103,58;7429,04;-123,61;-0,016366;7223,42;-129,76;28290,73;-0,001650111;-46,76;28028,32;-163,35;13423,41;-0,000181739;-2,44;13255,55;-82,83;10507,95;-0,005193694;-54,86;10424,58;-33,99;5972,17;-0,005198738;-31,21;5907,22;-35,08;23727,56;0,007556816;177,96;23272,24;-115,88;5,18;0,005825243;0,03;5,07;-0,02;3,85;0;0;3,82;0;4,3;0,004672897;0,02;4,26;0,01;3,92;0,002557545;0,01;3,88;0
3,11;0,001467;2123,34;2055,54;7307,36;-121,68;-0,016379;7216,08;-7,34;28224,95;-0,002325143;-65,78;27859,87;-168,45;13287,81;-0,010101755;-135,6;13105,07;-150,48;10492,35;-0,00148459;-15,6;10375,56;-49,02;5915,65;-0,009463897;-56,52;5845;-62,22;23487,72;-0,010108077;-239,84;23161,14;-111,1;5,09;-0,017374517;-0,09;5,04;-0,03;3,86;0,002597403;0,01;3,84;0,02;4,29;-0,002325581;-0,01;4,28;0,02;3,92;0;0;3,9;0,02
-21,15;-0,009961;2102,19;2034,48;7250,67;-56,69;-0,007758;7195,49;-20,59;27925,5;-0,010609408;-299,45;27801,8;-58,07;13169,77;-0,00888333;-118,04;13042,7;-62,37;10416,41;-0,007237654;-75,94;10341,19;-34,37;5865,88;-0,008413277;-49,77;5825,42;-19,58;23202,62;-0,012138258;-285,1;23038,08;-123,06;5,1;0,001964637;0,01;5,07;0,03;3,87;0,002590674;0,01;3,84;0;4,29;0;0;4,28;0;3,93;0,00255102;0,01;3,91;0,01
-37,69;-0,017929;2064,5;2040,78;7234,4;-16,27;-0,002244;7137,84;-57,65;27949,02;0,000842241;23,52;27804;2,2;13091,71;-0,005927211;-78,06;12886,55;-156,15;10418,6;0,000210245;2,19;10295,58;-45,61;5851,11;-0,002517951;-14,77;5776,67;-48,75;23141,46;-0,002635909;-61,16;22789,78;-248,3;5,11;0,001960784;0,01;5,08;0,01;3,88;0,002583979;0,01;3,86;0,02;4,29;0;0;4,29;0,01;3,93;0;0;3,92;0,01
5,72;0,002771;2070,22;2051,04;7255,73;21,33;0,002948;7217,8;79,96;28010,42;0,002196857;61,4;27906,14;102,14;13170,77;0,006038936;79,06;13100,24;213,69;10488,64;0,006722592;70,04;10433,63;138,05;5870,79;0,003363464;19,68;5836,14;59,47;23233,11;0,003960424;91,65;22855,96;66,18;5,1;-0,001956947;-0,01;5,07;-0,01;3,88;0;0;3,86;0;4,29;0;0;4,27;-0,02;3,92;-0,002544529;-0,01;3,9;-0,02
3,2;0,001546;2073,42;2055,68;7241,5;-14,23;-0,001961;7137,85;-79,95;28035,85;0,000907876;25,43;27839,68;-66,46;13171,21;3,34073E-05;0,44;13055,98;-44,26;10472,06;-0,001580758;-16,58;10376,21;-57,42;5871,91;0,000190775;1,12;5811,29;-24,85;23219,63;-0,000580206;-13,48;22940,32;84,36;5,09;-0,001960784;-0,01;5,05;-0,02;3,88;0;0;3,85;-0,01;4,29;0;0;4,26;-0,01;3,91;-0,00255102;-0,01;3,89;-0,01
15,2;0,007331;2088,62;2078,98;7194,78;-46,72;-0,006452;7131,16;-6,69;27745,2;-0,010367084;-290,65;27562,8;-276,88;13188,64;0,001323341;17,43;13054,8;-1,18;10438,69;-0,003186575;-33,37;10353,97;-22,24;5849,78;-0,003768791;-22,13;5801,46;-9,83;23190,81;-0,001241191;-28,82;22946,44;6,12;5,08;-0,001964637;-0,01;5,06;0,01;3,87;-0,00257732;-0,01;3,85;0;4,28;-0,002331002;-0,01;4,27;0,01;3,91;0;0;3,89;0
15,07;0,007215;2103,69;2078,1;7190,04;-4,74;-0,000659;7139,91;8,75;27727,45;-0,00063975;-17,75;27612,08;49,28;13157,36;-0,002371738;-31,28;12995,32;-59,48;10344,27;-0,009045196;-94,42;10237,62;-116,35;5812,71;-0,00633699;-37,07;5725,97;-75,49;23035,66;-0,00669015;-155,15;22732,8;-213,64;5,06;-0,003937008;-0,02;5,02;-0,04;3,87;0;0;3,85;0;4,29;0,002336449;0,01;4,28;0,01;3,92;0,002557545;0,01;3,9;0,01
9,44;0,004487;2113,13;2088,77;7285,94;95,9;0,013338;7134,93;-4,98;27524,74;-0,007310806;-202,71;27325,13;-286,95;13086,03;-0,0054213;-71,33;12927,07;-68,25;10380,68;0,003519823;36,41;10221,51;-16,11;5800,93;-0,002026593;-11,78;5697,06;-28,91;22987,19;-0,002104129;-48,47;22581,12;-151,68;5,04;-0,003952569;-0,02;5;-0,02;3,88;0,002583979;0,01;3,86;0,01;4,29;0;0;4,28;0;3,92;0;0;3,9;0
10,34;0,004893;2123,47;2121,16;7400,27;114,33;0,015692;7277,02;142,09;28109,84;0,02125724;585,1;27782,35;457,22;13338,25;0,019273989;252,22;12954,5;27,43;10551,51;0,016456533;170,83;10336,32;114,81;5947,68;0,025297668;146,75;5781,03;83,97;23402,95;0,018086595;415,76;22698,17;117,05;5,06;0,003968254;0,02;5;0;3,92;0,010309278;0,04;3,86;0;4,32;0,006993007;0,03;4,28;0;3,92;0;0;3,89;-0,01
45,38;0,021371;2168,85;2154,94;7421,4;21,13;0,002855;7346,53;69,51;28119,51;0,000344008;9,67;28042,53;260,18;13290,33;-0,003592675;-47,92;13165,07;210,57;10527,81;-0,002246124;-23,7;10481,59;145,27;5929,79;-0,003007896;-17,89;5885,66;104,63;23425,3;0,000955008;22,35;23206,91;508,74;5,08;0,003952569;0,02;5,05;0,05;3,93;0,00255102;0,01;3,91;0,05;4,33;0,002314815;0,01;4,31;0,03;3,94;0,005102041;0,02;3,91;0,02
1,62;0,000747;2170,47;2159,9;7429,78;8,38;0,001129;7385,32;38,79;;;;;;13259,29;-0,002335533;-31,04;13215,71;50,64;10538,99;0,001061949;11,18;10503,73;22,14;5919,13;-0,001797703;-10,66;5900,21;14,55;23481,09;0,002381613;55,79;23270,48;63,57;5,08;0;0;5,06;0,01;3,93;0;0;3,91;0;4,33;0;0;4,31;0;3,94;0;0;3,91;0
7,86;0,003621;2178,33;2175,07;7446;16,22;0,002183;7400,38;15,06;28174,97;;;28075,23;;13314,92;0,004195549;55,63;13219,43;3,72;10544,04;0,000479173;5,05;10501,17;-2,56;5947,3;0,004759145;28,17;5921,92;21,71;23651,44;0,007254774;170,35;23451,85;181,37;5,06;-0,003937008;-0,02;5,02;-0,04;3,92;-0,002544529;-0,01;3,9;-0,01;4,32;-0,002309469;-0,01;4,3;-0,01;3,93;-0,002538071;-0,01;3,91;0
18,17;0,008341;2196,5;2177,73;7421,3;-24,7;-0,003317;7384,96;-15,42;28146,02;-0,001027508;-28,95;28042,21;-33,02;13261,98;-0,003975991;-52,94;13193,75;-25,68;10537,76;-0,000595597;-6,28;10471,08;-30,09;5941,51;-0,000973551;-5,79;5909,93;-11,99;23570,1;-0,003439114;-81,34;23359,16;-92,69;5,04;-0,003952569;-0,02;5,01;-0,01;3,91;-0,00255102;-0,01;3,9;0;4,31;-0,002314815;-0,01;4,29;-0,01;3,92;-0,002544529;-0,01;3,91;0
3,19;0,001452;2199,69;2191,79;7401,78;-19,52;-0,002630;7326,81;-58,15;28068,69;-0,002747458;-77,33;27917,77;-124,44;13268,97;0,000527071;6,99;13210,25;16,5;10472,94;-0,006151212;-64,82;10416,7;-54,38;5933,75;-0,001306065;-7,76;5908,29;-1,64;23496,51;-0,003122176;-73,59;23383,64;24,48;5,04;0;0;5;-0,01;3,91;0;0;3,89;-0,01;4,3;-0,002320186;-0,01;4,29;0;3,92;0;0;3,9;-0,01
4,4;0,002000;2204,09;2176,33;7343,26;-58,52;-0,007906;7238,47;-88,34;27898,46;-0,006064765;-170,23;27773,98;-143,79;13244,57;-0,001838877;-24,4;13120,63;-89,62;10419,76;-0,005077848;-53,18;10351,05;-65,65;5930,46;-0,000554455;-3,29;5885,61;-22,68;23461,58;-0,001486604;-34,93;23254,67;-128,97;5,02;-0,003968254;-0,02;4,99;-0,01;3,9;-0,002557545;-0,01;3,88;-0,01;4,3;0;0;4,29;0;3,92;0;0;3,9;0
-5,53;-0,002509;2198,56;2164,04;7262,49;-80,77;-0,010999;7197,33;-41,14;27828,33;-0,002513759;-70,13;27708,34;-65,64;13171,85;-0,005490552;-72,72;13043,9;-76,73;10360,21;-0,005715103;-59,55;10285,94;-65,11;5895,57;-0,005883186;-34,89;5834,26;-51,35;23371,8;-0,003826682;-89,78;23104,98;-149,69;5,03;0,001992032;0,01;5,01;0,02;3,89;-0,002564103;-0,01;3,87;-0,01;4,3;0;0;4,29;0;3,92;0;0;3,9;0
-6,37;-0,002897;2192,19;2175,68;7323,8;61,31;0,008442;7219,11;21,78;27897,28;0,002477691;68,95;27675,28;-33,06;13182,22;0,000787285;10,37;13071,33;27,43;10385,95;0,002484506;25,74;10319,17;33,23;5902,95;0,001251787;7,38;5859,58;25,32;23384,3;0,000534833;12,5;23149,95;44,97;5,02;-0,001988072;-0,01;5;-0,01;3,89;0;0;3,87;0;4,3;0;0;4,28;-0,01;3,92;0;0;3,9;0
12,22;0,005574;2204,41;2201,64;7404,47;80,67;0,011015;7307,7;88,59;28090,21;0,006915728;192,93;27894,52;219,24;13374,27;0,014568866;192,05;13187,91;116,58;10428,57;0,004103621;42,62;10348;28,83;5966,79;0,010814932;63,84;5895,91;36,33;23660,49;0,011810916;276,19;23303,44;153,49;5,03;0,001992032;0,01;4,99;-0,01;3,88;-0,002570694;-0,01;3,87;0;4,3;0;0;4,28;0;3,93;0,00255102;0,01;3,9;0
28,06;0,012729;2232,47;2220,25;7335,36;-69,11;-0,009334;7293,4;-14,3;28040,97;-0,001752924;-49,24;27969,24;74,72;13282,41;-0,006868412;-91,86;13137,88;-50,03;10381,03;-0,004558631;-47,54;10311,63;-36,37;5942,47;-0,004075893;-24,32;5900,35;4,44;23614,55;-0,001941633;-45,94;23350,44;47;5,03;0;0;4,99;0;3,88;0;0;3,86;-0,01;4,3;0;0;4,27;-0,01;3,93;0;0;3,9;0
